name,QC01,B17,D10,A13,D18,B14,C07,B06,B04,QC02,D08,C11,C15,B08,A08,D05,D13,A09,QC03,D03,D12,A15,B10,C14,C02,A01,B18,QC04,C12,B07,C04,C17,C01,D14,A16,C13,QC05,C03,A05,A03,D04,C09,B15,D16,A07,QC06,D15,C10,A17,D07,B03,C18,B05,A04,QC07,A18,D09,D02,C05,C16,D11,D01,A06,QC08,A14,B02,A10,B01,D17,B09,A02,B13,QC09,C08,D06,B16,C06,QC10
185,40015.86256,35820.74367,31458.5728,31243.39086,23747.39107,26274.2833,36110.96142,43140.16953,53628.89227,34526.49332,22454.0368,43160.78248,41214.73767,33339.94125,28495.58946,25396.42121,30037.16413,23099.2544,37862.86625,23418.17403,20038.20488,28215.00806,32330.08538,30674.77089,44671.23889,23622.89148,43879.73259,44260.23992,37086.04853,23490.17765,50374.82256,40827.34929,45653.31379,19512.78546,37931.19927,37014.60102,41032.86088,52021.48119,35712.4935,31115.98921,27606.9417,30942.82724,28781.78968,51662.62372,36895.84617,34888.76863,33473.81738,41119.18038,53780.1222,27735.62493,27970.28656,55547.37705,35386.83838,30736.96149,36587.19411,35924.97977,31486.06069,32056.64089,47584.51579,55809.3886,27440.47559,31399.75352,28661.55953,39819.24019,28375.40476,59303.10421,36452.28941,42598.35608,34596.18898,38190.4756,29168.80465,37454.44743,38195.37153,49026.89857,45007.84881,40466.91165,50537.27573,38478.34305
188,211402.89,148283.9298,138099.6274,179295.2518,168821.9416,141086.446,163679.5932,164348.701,202361.2788,162013.587,145854.4166,191839.4398,158199.8366,171869.9359,164951.602,154364.321,266664.9948,144536.927,152884.3247,150605.9616,121467.4505,123398.1569,98749.0539,133236.417,174401.7784,169658.196,205717.7722,168304.3415,137650.4068,153432.404,194976.706,176607.7722,216242.9229,150517.865,149298.7648,179699.2181,181739.3783,138581.7919,173495.023,143354.1505,159163.2533,126094.7753,101935.7447,150080.4969,172134.0309,153403.446,158189.2869,115518.2847,120962.0781,167818.7141,116060.8521,236494.1008,129432.0609,168473.628,169093.8176,164874.897,166855.557,140921.4034,191485.6243,182817.351,178988.804,202970.1645,160197.0017,176607.9491,142204.9545,212937.0159,121841.4247,200893.46,183828.4954,131317.1204,159146.1023,178283.6459,154523.9565,143079.6776,141767.9204,155537.49,147414.8774,155625.343
201,129637.15,60533.21671,128054.8457,113668.905,181935.81,89811.25057,166038.8835,94382.275,71390.51193,144321.6,159564.2273,203772.7369,103030.683,103161.8512,133574.7552,161940.18,144758.8664,61825.725,135875.4238,243998.6751,126497.715,80370.47429,35827.3215,69349.63286,185227.175,53184.21287,98107.0626,121537.3886,51878.69486,34013.43643,101267.0018,309938.7785,95255.811,141095.2911,59004.00943,68255.44846,117659.785,202703.9049,184406.6868,180379.2454,63034.16555,76362.83914,39236.1255,54664.83667,34100.9765,130779.684,164559.8381,77240.56479,100457.2758,106715.56,129894.33,142671.8762,113297.2689,76671.29467,127691.7767,122299.168,116552.56,75728.3098,132856.3827,41882.54786,147296.5428,90279.53413,38900.82308,115884.7542,105442.1966,131516.2131,78068.739,40288.49467,148649.1255,57267.84136,100656.6279,65267.57747,119895.2601,62755.08267,126862.2366,52617.34643,33060.92769,125743.2124
222,194571.9086,163368.5817,186658.1354,190781.8255,167687.8229,217597.7142,164137.5833,132081.9858,157682.5093,188214.7116,273008.2526,167129.2223,223839.51,217370.5637,244539.5812,189648.9627,153514.9629,269723.4233,172070.2091,212006.4898,228045.062,206045.6408,232951.8527,178657.3117,150432.4733,248071.4595,134640.6111,191076.8652,218661.399,180254.4,158220.3003,106391.5032,195965.7088,224211.3689,179399.533,181830.2778,238365.1273,170502.3216,189093.0912,249839.9112,202044.5441,219907.7546,218881.0133,161299.8537,260882.3745,194248.0872,175131.1536,213478.1417,185273.0078,224179.7412,223291.36,196401.7665,203870.0317,171005.0291,206004.7763,198973.1597,219617.1586,175963.6144,172739.1333,135660.8611,182107.0628,207542.2775,209523.5706,187871.99,234753.3333,141298.7638,235048.4931,225714.7022,165940.0949,262533.86,184645.412,153989.4294,180586.7482,224943.0904,190920.6911,175331.3719,164378.2292,186133.12
224,1681455.565,1197109.751,1223338.308,1777114.058,1428995.915,942405.7169,901213.8179,1302014.653,1916141.673,1560150.33,1651921.889,1235701.091,797274.8834,1455338.313,1573496.864,1097568.144,2493081.019,892148.015,1528060.322,1717965.177,1171901.643,1334062.31,801055.359,985035.1098,1082700.454,2684852.446,1368493.176,1601812.323,866614.245,1172654.906,1310702.166,1321840.573,1470851.034,1263400.128,933943.7332,1159848.336,1698673.474,821899.8239,1294691.338,1794831.64,2598763.57,805210.2095,860067.0121,895505.7395,1776513.396,1608458.068,1810498.871,705104.145,1089599.837,1615828.915,1153052.86,1308006.992,901124.7734,2030126.317,1452665.599,1237844.311,1826444.364,1227185.907,998492.6939,858056.4038,1677639.716,3252290.876,1316826.496,1476516.365,1195288.641,1336501.764,1126095.582,2144560.254,1504101.309,1091750.922,1130913.418,1602539.28,1573051.936,937579.9786,1587823.05,787043.8637,832537.5214,1514505.806
232,1303971.121,1133492.188,1052852.33,1080969.221,1082972.035,1028437.497,1367722.465,1412743.575,1365899.14,1281226.063,1170347.864,1319458.613,1130367.723,1223307.747,1115265.501,1150295.099,1355178.665,808459.5849,1439927.322,1277479.497,963059.3545,1029884.989,978366.8572,1181757.499,1497078.746,1436966.957,1344078.579,1373221.204,1295046.9,1295200.085,1605293.767,1230698.453,1469072.214,1062518.293,1012413.322,1283753.137,1507423.448,1388769.087,1390333.479,1162238.492,1260786.28,1044417.791,1014741.484,1134483.151,1340812.176,1331903.998,1143744.868,1103649.574,1036494.876,1391056.497,1177046.824,1456101.273,1147651.269,1369644.674,1310664.821,1096101.486,1159553.253,1146045.613,1411604.51,1272764.217,1198663.577,1429542.629,1195109.024,1320012.6,973469.2697,1357166.336,1016856.125,1491253.096,1295377.824,1013940.322,1189452.631,1157444.231,1388603.814,1219070.792,1207899.759,1145954.585,1287475.112,1268809.204
233,1296997.804,945901.5442,1336559.656,1188369.959,1159672.293,545685.5351,400561.395,1138156.632,1836162.47,1281310.37,1202167.626,711508.8,752165.1142,1333221.867,1048087.597,403322.9781,1159353.195,1340893.973,1307328.088,710462.3194,539286.579,851855.4867,1108718.394,528529.4508,457631.6952,1272848.429,3174110.802,1312418.292,552244.2805,1148429.36,715266.6479,1194955.84,1240913.636,627140.8955,1159361.41,365053.2753,1201704.106,436927.7423,335643.8704,759397.3579,1921796.51,1405418.509,896644.1567,1340832.261,3087118.005,1299568.374,561754.9016,1005062.459,741323.25,2107430.632,664995.6197,2991406.932,589032.2968,1615134.077,1213911.677,1028809.983,1386244.12,1196490.008,423174.1924,306070.002,475052.0407,1485859.892,919025.4587,1123277.994,617873.7459,868427.0204,990484.1004,1210118.732,1094283.696,2124272.336,1074554.191,1042552.017,1262278.206,1283178.497,922331.0775,641546.6191,448611.3089,1214750.627
298,59086.14136,47748.519,73374.03412,55910.604,61680.6065,55477.31733,34082.296,46703.04055,49152.75131,54009.9225,51378.509,37567.42063,29659.22838,48945.5925,60951.62965,70293.90667,59398.83881,60749.56235,45128.51735,57136.81969,61811.53756,62371.96563,65432.2025,33805.2,24168.48331,68419.48431,55749.8162,56140.28668,38461.82095,52155.64787,28306.2736,16963.58714,17048.41071,52145.30719,65978.71667,39073.11881,57655.58,35576.57647,70362.145,58557.82772,65389.896,46785.217,54615.58765,60497.74813,58643.54475,53960.30788,62635.765,35380.058,63602.00406,56823.23529,54801.9675,25607.86829,58239.34988,54670.211,55923.4775,54668.944,66882.25629,56514.12244,37824.0996,32169.20615,53569.273,62205.86136,54792.71135,58241.86759,54457.75471,44589.5,63122.16081,55455.13967,50005.4325,55477.92276,61884.79613,50076.92869,47791.821,31804.255,50493.3165,52915.00713,34295.7658,53955.82006
299,245939.199,225813.5975,168994.696,262572.909,281373.83,176540.2619,175448.2283,129378.3818,204892.2808,226371.493,217169.0934,140592.9281,139477.5916,171053.701,192062.7911,197752.3078,354578.7436,95604.75405,235575.6685,199518.478,164495.1246,149507.16,78145.2385,268358.2254,261207.8296,165556.8364,192011.9996,229492.5359,165962.2909,130958.7147,180460.0746,229852.8901,191762.3862,232855.9514,160024.8033,148209.6677,240820.5771,142368.6661,197407.2796,145299.5593,231392.8112,102814.178,96717.79268,196704.72,216862.352,228098.3967,265954.9846,103285.017,173825.153,223018.1377,91134.38286,244406.8915,127688.6608,180445.7314,215719.6049,275726.6704,240009.3576,228187.2526,172035.1951,152000.6555,185300.9379,260230.335,108903.5592,214376.523,225635.3105,321638.79,143745.463,170182.0775,271155.2109,113654.5839,231793.9119,198499.2797,222395.7875,156765.2645,170700.8978,194683.3186,117572.2324,214571.4057
330,31928.30716,28776.15411,21162.54195,28409.40758,31057.21611,24118.72283,31762.144,33344.28267,34946.52416,33459.4663,33005.35095,36623.42516,31171.09596,44833.60526,32570.1708,29222.62083,35267.61395,18212.2333,31395.70737,21039.42916,27481.18154,30224.27407,18019.14063,31549.678,41768.03458,27042.39947,31272.64763,30228.12095,28771.14883,28515.18221,40725.39559,43671.68388,36628.42279,21484.94389,21141.75858,34545.0226,32372.73016,24659.22684,24020.87545,20542.08063,29292.12168,27754.52,20962.74395,23604.41358,25023.87242,36780.40773,31852.90044,23729.78763,26427.89805,30689.5163,27099.45218,46760.84479,23583.91639,25462.51263,31844.6555,31889.56105,38805.29311,25798.44579,34587.06158,30551.426,30558.63275,35033.0057,29098.54973,28775.98911,19647.53479,36894.08037,17083.725,34373.0934,32227.70355,27936.29163,29482.40995,32658.18458,30321.27595,38190.00342,30495.87333,29253.45456,28850.11963,27118.91384
347,27629.80405,15174.65657,21822.47863,20095.74837,16207.07997,31532.73158,17727.1875,20100.34484,36968.09115,32381.63974,22857.87558,28256.88553,12485.43047,25685.33984,19664.32137,18498.82953,21866.90856,14639.09005,26375.43055,24092.50811,18813.02747,16609.11437,16196.84305,27657.08289,18654.18442,28245.34368,18997.06947,37382.02003,15321.01015,16970.09921,26696.84068,12546.06306,28916.73645,27593.0037,14114.26221,12739.38897,25166.868,17667.93757,24015.01163,23723.2408,26706.10763,17529.974,12537.47467,14117.06083,16403.67905,26132.96842,18856.08533,15648.77002,13586.06608,17144.99684,20838.39163,12253.19883,19658.09347,26326.01411,23782.44974,17302.01796,27406.66317,17269.32,16203.58825,13111.32493,31449.48421,31223.90453,19187.78068,29520.39631,29208.23947,23234.09347,21222.10874,38656.4736,16592.29647,26826.2491,23733.14289,18323.04519,23671.5418,14167.94223,16686.31106,16768.05064,11771.70437,24146.77832
349,103574.854,101431.9031,34966.78738,24398.57569,60499.30857,64902.45909,88669.5645,78604.37258,105465.0585,82388.83245,28563.114,127764.4394,126624.1123,78615.01391,33071.98462,35300.23838,41570.76,27984.258,80818.70833,44466.79889,40728.8055,52134.47862,42974.39731,78674.97023,88618.03627,50418.69643,137764.4,79658.67231,99998.84308,63016.96,137763.9746,131170.1029,102254.4,20524.78,34118.26765,79570.31143,100117.4525,134336.917,53189.76738,72059.32,67158.50654,66489.08677,84782.87154,56854.94923,42927.65538,102413.6483,54051.16492,106101.2465,45023.08333,45563.64423,83555.29262,380069.2269,87979.94007,61495.76962,101278.9232,72488.99769,53061.0518,41797.14286,138271.0402,68563.64679,60085.33154,65026.0728,41050.87467,97255.43,30547.1775,88807.29282,35633.55523,125696.5725,56982.46675,65166.44,39831.795,70226.8175,97086.12308,89159.17769,28965.03261,98117.45882,61555.44858,91167.78
360,43692.09014,49482.52459,56665.9242,46475.16751,47576.51141,42677.67205,50655.14657,49455.2745,41210.16931,50666.2457,35955.31673,41241.983,87801.20976,42968.03539,44714.63656,57310.10271,68771.16556,71898.40634,51111.58462,48730.61833,50989.16041,51211.13043,66616.37886,55821.3811,56574.22058,49869.75,131133.796,50336.00025,90575.79033,48288.34083,55830.30198,56530.35495,55348.7867,56391.70266,56592.89143,98726.29291,47276.27425,132604.0328,44638.0451,42979.82258,45124.24487,58847.35293,71755.06605,79388.07433,45314.7456,46713.04221,43404.72934,46539.27771,46509.84414,49470.46155,67104.60252,53048.33511,55230.7305,41332.131,48549.87347,43049.85545,46824.61,39723.42239,70330.38412,68547.32947,39579.22598,61719.31659,55624.20404,45454.09467,42151.14697,60936.04893,60820.2973,51264.51165,52579.4895,52253.26254,68489.65865,62891.994,60047.99665,55539.23895,61048.25511,46369.31258,69474.57769,62968.56286
373,563309.3297,548859.3676,463674.9,516308.1414,479885.6629,378528.1218,503022.0547,608549.1377,517460.2905,548363.933,377182.5482,502135.3595,479853.255,414660.2882,373102.9282,473901.4871,685932.3442,195803.4918,589276.4784,452560.1924,331904.6118,385022.9882,374414.0894,498906.4824,472041.4327,462333.8824,694679.4429,567441.1919,483499.2318,463408.5822,542857.9072,583401.2268,581230.9718,329956.9984,481590.2544,609994.3613,584648.0436,527380.0381,524951.2248,442006.3715,482418.4119,341710.6659,349414.8259,511546.0959,469804.169,575862.9864,531763.0782,416293.3696,457840.1637,484241.1201,361945.7976,715908.735,398401.8694,464840.385,548036.4026,455449.7058,472639.2739,324571.1268,517996.7199,499073.4905,346596.4794,559793.003,483326.2011,532353.8046,324329.0255,468145.92,408176.9339,545398.2808,543816.1698,329399.6723,400632.1872,556398.6328,549313.0419,422496.7328,484534.827,433696.0365,530769.0562,535489.0371
376,39706.27667,37724.00983,34948.473,45743.45446,42406.81339,49786.97735,27023.41259,48439.72873,46653.44738,35587.70078,33659.2095,27727.13359,21342.36492,30976.24572,36451.48995,65106.48085,48378.42833,38158.25689,45150.84,38201.65335,30746.68624,32944.15833,30206.75717,25133.98888,26494.74709,33854.35,50184.12632,41501.29583,35039.24558,30354.04235,40316.91156,41815.48389,35919.044,39739.37576,37309.9615,29684.03295,33265.28083,17914.09217,36874.95924,41995.12763,47965.30833,30056.65371,24389.6652,38789.58965,45489.45453,49782.528,46254.54556,20906.44317,38240.40132,45146.69305,34460.96191,31940.20505,30393.28,44233.944,41729.81444,38561.1255,36956.846,35350.38663,33493.41778,20439.23537,31351.99121,62539.4382,62681.29752,39524.74824,43500.80736,41843.87661,35727.42005,47537.95057,48628.447,50846.14358,60326.42639,33313.92594,37967.80556,32512.98406,54700.08705,37463.68956,24187.18588,35074.30617
385,231050.7675,277464.4044,246865.499,110839.0769,172363.4875,141500.8,216076.4,120292.2797,607532.2812,228300.632,169841.1488,175933.1072,216400.3474,167618.6373,164859.1428,155489.4322,103857.8554,120507.4507,234211.6688,237719.1344,118829.0791,127585.5045,274809.3444,181727.9769,275424.5873,141178.7239,191883.3333,217524.5839,166677.3599,166720.3241,759521.049,352630.385,261292.707,128523.3705,138737.4212,117623.375,240829.3021,275527.3765,168499.9141,209631.8156,331842.9133,166955.5141,124822.918,161059.4417,204470.4572,229866.8047,145769.1053,312232.6192,280477.595,189086.4556,205227.0257,193255.4253,138034.9683,373786.9852,225398.4329,177334.9672,185790.0433,179855.9,187961.197,188475.3758,161706.4552,144575.394,133833.3062,219713.5617,125700.2533,212606.0839,245591.809,206522.2864,263587.5668,192522.8065,186960.2438,99088.77,228113.7643,156032.3577,136849.1035,158188.128,169577.5238,215247.8645
418,681279.6125,360662.5409,264550.534,448364.8452,539369.4935,371820.684,185414.5302,431003.496,582732.8552,533454.4098,636887.3254,371065.9794,292029.5479,615934.438,628440.6036,216486.6098,468354.9996,816903.9222,781979.7827,267973.0665,215796.0369,282781.9743,229519.8089,305063.513,189942.5651,513499.4272,2382148.623,562310.3063,170759.915,364095.3109,223785.8428,342658.1544,489681.974,371961.902,705085.538,142927.0419,536591.4477,204601.8595,226260.1263,433460.2178,572344.9425,416781.7179,319713.8324,632729.37,1231731.375,693940.2713,276414.3511,217023.0239,263094.1814,869574.0666,249309.4757,1807603.635,208787.8312,474820.0783,500543.0762,452925.1893,609317.1716,442479.1834,160780.2214,142152.713,365579.6315,564073.5879,316329.4741,515242.2431,367218.5842,243080.1186,236500.4972,435779.526,435416.058,1205223.712,385550.0923,547701.064,512916.1133,885638.7319,292608.8752,352061.2269,146493.8701,529461.4259
421,348863.4962,421762.4473,445427.0784,321126.3001,360955.0482,286485.951,83619.0244,184733.741,326770.4501,304224.063,360927.4896,98825.85749,111410.4746,282390.8544,460721.3108,443139.624,417406.8253,585536.3515,286754.5123,256381.2797,270843.2429,498075.7685,369453.3819,138046.3842,66217.83182,495031.4437,315876.7453,304476.4321,139708.9585,295166.9805,85501.81776,42645.94355,97001.9873,290602.9331,584220.3497,150045.3763,382301.1836,95723.02381,403359.6238,449904.4421,505408.2034,203615.4047,308592.004,795363.2305,525531.2529,333163.7399,424544.1737,245811.4938,394205.694,395600.7725,299575.5159,82834.4787,273154.834,431072.4721,304704.6325,606328.487,378464.4099,520949.4853,139672.4204,117378.7907,320656.1488,333498.9234,436886.7386,342434.8522,350851.2007,271731.6913,535205.6906,359880.0758,474531.8926,343871.2666,429872.3638,322750.765,301649.3777,161751.6504,334556.335,486716.8286,159694.8779,312893.8937
432,134794.395,150908.31,138160.3079,121814.4294,123981.387,130565.3991,88512.62236,115697.673,106442.2092,119967.6509,85485,104626.6007,155538.5348,107923.4545,107904.2193,121148.108,115283.207,126722.9846,130647.5857,106679.384,106661.0029,163594.464,173146.6757,139490.3883,86872.73077,117367.4585,194296.1516,147906.0837,159360.6971,138328.9921,125076.7622,133145.4979,128313.8097,113272.5502,143862.7907,143321.2462,137158.5343,119009.755,113597.9131,112800.1517,108582.7632,167500.2056,190420.5975,147530.7618,150584.8686,141296.2346,145874.8658,177933.2771,128330.7289,133600.6583,129697.4408,174774.8403,149121.3415,143179.39,134895.3345,137633.8743,137989.1242,121128.1579,136688.9299,161770.402,137281.0877,130513.1652,150945.8372,139839.5088,136490.1923,112560.4309,148859.2779,151589.6082,123645.4345,180204.3338,132484.5661,145949.6792,128309.1907,139128.5,124940.5928,166691.4357,162342.4093,134101.5826
434,15820.18889,13753.72,18605.532,11439.10019,15164.38789,10384.64,3000.217204,12999.59409,17713.2132,15105.05044,7762.191319,2050.3376,1214.364733,11016.43286,13091.38497,19858.0464,17451.43175,8732.538182,15257.85714,14150.869,19400.52,13483.83857,5040.931833,1225.11,3295.448333,13979.39873,20785.75,13757.6011,1882.44,13408.74104,3174.9768,3152.736,2035.41,14551.39914,24552.64146,3572.3553,16064.00311,1416.96,12265.7275,16589.54082,39057.58349,2375.383642,9405.02625,19744.005,26718.50352,14042.75196,7907.584,1089.689932,14000.59238,21231.645,5877.403333,9741.167368,5933.6654,19202.3289,15125.78521,32818.51444,14236.75067,22757.09411,4800.285,2429.4084,30982.09614,26030.9265,18389.0975,12885.53073,14847.78043,14109.71333,12151.36313,15860.57455,13784.68333,6718.154411,13364.1666,5802.919,13046.48077,1947.430909,13347.07281,37616.02575,2226.601,13274.13016
436,6337.760541,3761.752632,6871.988308,3391.627875,4587.0895,7132.206829,5617.764333,4015.686917,4499.372308,5651.309565,6158.132936,3411.973,4673.840769,3874.196417,17368.8313,5131.370889,4552.88575,4290.912,3259.227273,5350.682796,4581.812308,4699.914923,3889.475385,5505.893091,4462.248917,4498.810714,4085.105,5007.169231,4084.610464,6648.49639,7749.7168,4072.211429,4686.938893,3848.035,4276.030857,7279.9185,4232.676923,5628.770024,2764.768286,5670.726246,5740.971931,5610.485525,7208.982913,4248.182538,7501.390653,3714.732308,7541.04226,4984.651811,6340.970913,5374.359865,2593.335,3875.953846,8729.976786,5839.784919,5548.688571,4669.399214,6210.232256,6185.763941,5423.958571,3304.536529,4776.252826,3810.545286,5837.539945,5021.029039,5645.791548,5146.801705,2891.438,5661.086842,5201.806846,5510.642242,9263.504339,5735.860524,5749.449096,3788.507692,3485.630615,4741.157387,5602.816024,6879.1645
461,10417.32382,10982.75525,7302.9,5770.133053,6903.403679,8576.040056,11926.9605,6206.7134,12547.64856,10310.12843,10649.26694,11343.80114,5479.677,12814.84364,7128.8875,6700.323,8115.410917,7711.07,8733.353333,6886.877833,6395.163574,6400.666667,6654.934929,12183.42982,17768.56659,10545.76942,12319.72131,10450.872,8618.8645,12686.838,11889.13174,7059.857529,15422.93095,8002.558652,4821.455,9749.32605,11733.06441,5675.620111,9350.25,5714.984625,11257.32741,9554.437704,6734.333796,5729.098508,13101.93891,7667.9716,5652.015882,9499.025415,4717.560077,12150.215,6400.2775,6241.763545,6473.425846,8451.8455,9422.137,4382.726667,6637.637143,13440.39185,14966.24593,9746.005474,10532.40838,15922.68338,5880.615733,13018.53867,6060.475788,22473.22611,7679.179944,18587.79375,6972.25,8404.116188,11967.12213,9707.140235,9490.060714,12272.19243,3997.875415,6028.362235,10411.87331,7890.966154
465,171471.7183,96489.92242,110185.703,198932.0099,181301.1532,115961.0351,273708.0625,155635.1408,146138.5215,175355.5811,303066.552,251166.3829,192293.2629,261733.7411,196488.4537,216370.481,209339.192,123603.7134,174864.4321,257170.4408,185476.0133,139744.7739,89459.03542,112034.834,322059.853,150521.4144,111705.1222,160488.255,101794.6146,70432.851,151383.8828,256317.568,184018.6678,180303.6214,114994.4718,151214.1191,185679.975,226044.5773,227625.516,179876.7262,131143.8135,122367.4518,65536.76881,91564.69761,91230.9198,161888.815,179054.1615,124035.7726,110200.4658,144593.9269,151264.9625,151731.2736,189674.5226,107691.4484,166337.1475,135067.0842,116189.3597,127514.7305,274294.2011,102758.8093,142438.5809,141985.3331,86912.194,152691.485,135601.6673,227864.4128,153678.5366,91764.9489,162166.7159,90404.31811,181834.7163,128356.2648,162259.6494,131465.5825,122595.5795,87103.752,60024.1754,149829.6081
484,242798.1212,115272.9999,146553.5149,215137.7599,269900.722,165538.2996,379765.0495,200947.6906,202951.8602,238392.7351,326686.8128,401512.4968,248838.0381,276074.3482,274489.6743,288195.6267,273520.5062,160894.9109,214989.2134,349688.5863,229305.6604,180648.4774,109814.2839,140447.9654,398425.002,204368.8181,153130.5567,212261.8659,133994.6288,100326.4092,205951.2935,323039.9106,218309.6957,230861.2625,161599.8657,175075.0817,207506.9822,292700.4776,285710.2537,256637.1425,131090.1406,168148.5993,89716.75767,120043.1896,120001.8759,205785.2235,208680.838,147304.4453,144046.0565,178930.2953,195395.3263,221603.9792,219722.1854,135674.2166,213586.1667,166672.2184,138235.6577,183791.6235,303636.5768,150994.8123,193927.04,170682.8488,101848.8044,197928.179,184501.8165,304458.5289,180737.7303,127069.0016,229121.6076,129849.0649,245011.1176,166408.0572,208181.7216,179809.7786,145125.3756,104241.6592,72193.08967,201592.027
511,125006.7989,161616.2695,84551.5374,86990.805,130514.9665,142962.6434,104054.8811,116442.3645,93029.44706,135584.4145,95944.32832,79498.30447,73300.3398,95970.26067,89223.46006,76303.85345,131845.497,46183.69755,117649.9482,84805.82637,67401.64165,80975.262,53019.4804,138303.9994,111569.2538,92814.82463,117722.0715,115634.196,75700.99784,91206.04863,90047.8468,176930.7386,123403.7242,175031.0654,55339.09179,80653.419,110801.5958,78449.9005,103947.0882,75803.82267,88967.92412,70183.6993,65572.73067,69943.12557,104758.7443,121609.9449,100602.8543,63245.41635,186967.8696,104504.509,61246.72845,122636.592,62176.328,85483.91,120860.1514,122229.5428,104121.017,81623.44737,105344.572,78839.99846,83795.85588,129675.25,121713.5367,115856.154,197196.9875,109266.2113,80285.9289,127332.4784,266151.8488,73338.56995,90774.57296,100578.4331,122465.5721,77602.26045,108019.5139,74703.87925,99430.08075,125883.8645
512,93924.44131,53648.95835,57531.78185,28442.30882,158497.9979,83467.01025,42173.132,29665.94206,219153.8389,114077.5983,33445.82175,144681.1678,285029.81,62763.38471,35216.41569,49728.02941,55997.43718,37470.80443,68420.8725,85115.34415,69825.07647,124023.7809,75338.52857,54086.80945,27725.36844,131096.0808,184742.9974,103385.347,151361.6348,56728.43683,219810.8392,58457.99421,305008.5933,84258.45833,127422.5555,49187.67758,96281.58411,37887.33922,40807.82588,75899.18961,176621.1043,75626.06558,219009.9557,148046.3438,61284.04436,76458.771,132928.1061,78327.90095,39034.00095,55566.38535,58096.01141,223464.9813,146166.9898,145160.8244,94486.51178,114267.2879,39602.20183,32449.42976,60873.09332,213380.8176,56998.94606,163841.4509,69789.76,77130.90594,29648.87059,35382.4558,57051.82796,205474.5152,44613.356,30561.23794,28890.69529,44730.39878,65864.14404,51140.01942,48530.31704,113878.8529,42447.24689,69784.89705
515,62835.87653,53001.76572,35198.24726,37808.10265,34384.115,36077.82056,91969.944,53698.61204,61144.313,66740.95742,22576.92226,89050.74411,67481.24947,52025.0115,44112.00438,35149.32947,65620.18211,28452.55076,56077.67295,28876.13747,24987.48467,43038.9365,24891.92533,48559.4454,133491.6773,42764.65753,90370.951,65792.772,63964.6566,40136.74632,125587.8867,80404.9308,102585.4967,21307.19132,42017.20858,118226.4242,71082.02065,66653.96953,46603.83273,42605.56045,44116.68333,70709.12447,27908.25278,43692.561,49134.008,62189.54211,36688.29368,78046.14253,33495.0655,51868.33117,40058.7135,104470.7911,45416.02105,49633.517,60059.35842,38086.78133,54808.57311,51460.90158,154639.35,72725.28211,28311.18111,50756.0184,47995.96595,69948.56655,31587.87446,75768.11258,30951.763,62290.83368,41933.78279,58376.97553,56459.50684,52169.25863,62943.52,65432.09842,25317.02342,51273.26932,73382.89778,60125.53263
516,7623947.293,6707355.247,7335424.834,5079701.976,7196445.224,5299757.964,7377506.744,7460194.611,8541662.838,7241153.891,6672971.209,8198536.287,4499118.399,6912033.35,6969827.384,6172340.307,6307902.054,5139016.853,7611678.034,8920237.597,5819257.8,4133083.324,5534999.815,6486689.79,9231779.657,5920486.356,8579701.461,7768164.943,8052231.728,7656472.037,12095365.97,10704678.29,8293022.175,5797163.686,10277569.05,6921463.981,7811817.429,8998036.037,6524937.598,9119331.363,8333149.431,5929228.702,4285050.171,12180395.16,7875642.032,8005435.864,4847606.463,5821185.974,6874247.537,7364412.35,7552647.849,9213058.951,5062823.017,8661776,8074049.803,8455182.594,6155734.92,5072265.393,6052831.496,11908384.99,6180179.661,6112649.188,7034855.056,7608537.757,6615577.44,7651898.743,7192927.596,6787504.714,7171964.694,6676927.263,6072767.765,5286808.623,7762828.552,7507658.14,7036289.665,11524530.8,9621943.708,8246425.813
524,351274.8361,150218.3353,229421.2035,164533.9583,436588.0937,227303.0206,250315.8327,381664.3913,255330.2591,283056.4448,172383.8987,317181.9313,96594.86467,183898.2342,214804.7825,148803.0093,294157.8668,102092.8173,308407.0694,250157.9197,151848.4459,222418.68,172631.6092,103895.5524,120404.651,195612.989,359140.1692,294328.7384,211928.7489,488486.05,248886.1522,178966.8113,211857.3336,210227.9842,177821.3807,161135.9627,273139.5618,137460.6118,181604.94,272292.9737,492575.1036,147020.3111,171551.4812,364399.9752,299451.0437,317997.4639,305139.6415,184288.1125,227479.879,438909.5035,301849.3497,232476.4222,88303.23106,297999.4845,317361.4851,277736.5092,424220.2116,220456.704,194795.8437,72810.35125,314758.2075,526311.0017,496000.7853,377733.3781,210912.315,261499.2182,85363.23033,224673.6176,264919.6009,196166.3665,305433.6997,176374.2482,273576.2153,131705.6108,245739.1584,208978.6017,182461.3539,270429.6096
