"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X5526",16,0,0.000178,0.001774,0.000476,0.000781,0.000711,0.000604,0.011371,9.6e-05,0.000506,0.000915,0,0.000383
"X5539",16,0,0.000348,0.000745,0.000503,0.000629,0.000563,0.00057,0.009,2.7e-05,0.000505,0.00062,0,0.000108
"X5544",16,0,0.000153,0.003751,0.000253,0.000556,0.000706,0.000286,0.011299,0.000261,0.000151,0.001261,1e-06,0.001042
"X5548",16,0,0.00021,0.001022,0.000324,0.000614,0.000508,0.000478,0.008124,6.1e-05,0.000378,0.000637,0,0.000243
"X5558",16,0,0.000285,0.000593,0.00036,0.000487,0.000431,0.000421,0.006902,2.2e-05,0.000385,0.000478,0,8.8e-05
"X5560",16,0,0.000319,0.000902,0.000498,0.000662,0.000574,0.000554,0.009181,3.8e-05,0.000493,0.000654,0,0.000151
"X5576",16,0,0.000356,0.000605,0.000379,0.000486,0.000437,0.000411,0.00699,2e-05,0.000394,0.00048,0,8e-05
"X5585",16,0,0.000333,0.000696,0.000498,0.000638,0.000572,0.00061,0.009155,2.5e-05,0.00052,0.000625,0,9.9e-05
"X5586",16,0,0.000379,0.00063,0.000427,0.000546,0.000486,0.000482,0.007774,2e-05,0.000443,0.000529,0,8.1e-05
"X5592",16,0,0.000386,0.000758,0.000447,0.000563,0.00053,0.00053,0.008476,2.6e-05,0.000474,0.000585,0,0.000105
"X5605",16,0,0.000185,0.000874,0.000315,0.000766,0.000519,0.000408,0.008299,6.4e-05,0.000382,0.000655,0,0.000256
"X5606",16,0,0.000242,0.000887,0.000507,0.000683,0.000583,0.000556,0.009334,3.7e-05,0.000504,0.000663,0,0.000149
"X5620",16,0,0.000301,0.000743,0.000456,0.000674,0.000548,0.000528,0.008775,3.2e-05,0.000481,0.000616,0,0.000126
"X5646",16,0,0.000347,0.000877,0.000398,0.000588,0.000497,0.000473,0.007959,3.5e-05,0.000424,0.000571,0,0.000139
"X5648",16,0,0.00024,0.001234,0.000598,0.00081,0.000702,0.000672,0.011225,5.7e-05,0.000581,0.000822,0,0.000227
"X5649",16,0,0.000128,0.000963,0.000231,0.000346,0.000367,0.000303,0.005877,6.2e-05,0.000234,5e-04,0,0.000249
"X5659",16,0,0.000387,0.000845,0.00052,0.000688,6e-04,0.000592,0.009592,3.2e-05,0.000531,0.000668,0,0.000128
"X5661",16,0,0.000336,0.001066,0.000475,0.000779,0.000654,0.000638,0.010466,5.8e-05,0.00053,0.000779,0,0.000233
"X5664",16,0,0.000283,0.000526,0.000341,0.00047,0.000415,0.000433,0.006634,2e-05,0.000372,0.000458,0,8.1e-05
"X5675",16,0,8e-06,0.000738,0.000231,0.000467,0.000353,0.000398,0.005654,5.3e-05,0.00024,0.000467,0,0.000213
"X5677",16,0,0.000301,0.000684,0.000394,0.000611,0.000511,0.000539,0.008182,3.1e-05,0.000446,0.000577,0,0.000123
"X5684",16,0,0.00034,0.000718,0.000421,0.000575,0.000494,0.000481,0.007908,2.7e-05,0.000436,0.000553,0,0.00011
"X5685",16,0,6.3e-05,0.000505,0.000174,0.00031,0.000255,0.000262,0.004083,3.3e-05,0.000185,0.000325,0,0.000132
"X5690",16,0,0.000101,0.009435,0.000183,0.000362,0.000996,0.00024,0.015928,0.000591,-0.000263,0.002254,6e-06,0.002362
"X5701",16,0,0.000509,0.000914,0.000588,0.000673,0.000659,0.000651,0.010536,2.9e-05,0.000597,0.00072,0,0.000115
"X5702",16,0,0.000226,0.000758,0.000363,0.000517,0.000447,0.000453,0.007146,3.2e-05,0.000379,0.000514,0,0.000126
"X5705",16,0,0.000368,0.000668,0.000432,0.000572,0.000505,0.000495,0.008076,2.2e-05,0.000458,0.000552,0,8.8e-05
"X5707",16,0,0.000336,0.002754,0.000452,0.000712,0.000805,0.000637,0.012884,0.000163,0.000457,0.001154,0,0.000654
"X5712",16,0,0.000376,0.000581,0.000431,0.000503,0.000467,0.000452,0.007478,1.4e-05,0.000437,0.000498,0,5.8e-05
"X5737",16,0,0.000464,0.001073,0.000535,0.000751,0.000673,0.000652,0.01077,4.1e-05,0.000587,0.00076,0,0.000162
"X5742",16,0,0.00029,0.000626,0.000445,0.000511,0.000479,0.000482,0.007661,1.9e-05,0.000439,0.000519,0,7.5e-05
"X5743",16,0,0,0.000832,0.000423,0.000516,0.000458,0.000447,0.00733,4.2e-05,0.000369,0.000547,0,0.000167
"X5744",16,0,0,0.001499,0.000344,0.000536,0.000473,0.00043,0.007575,7.7e-05,0.00031,0.000637,0,0.000307
"X5745",16,0,1e-06,0.000563,0.000406,0.000487,0.000396,0.000421,0.006331,4.1e-05,0.000307,0.000484,0,0.000166
"X5763",16,0,0.000336,0.00125,0.000636,0.000954,0.000799,0.000798,0.012788,5.8e-05,0.000676,0.000923,0,0.000231
"X5766",16,0,0.00031,0.001531,0.000703,0.000966,0.000844,0.00081,0.013507,7.5e-05,0.000685,0.001003,0,0.000298
"X5768",16,0,0.000202,0.001436,0.000534,0.001101,0.000765,0.00064,0.012248,9e-05,0.000573,0.000958,0,0.000361
"X5774",16,0,2.6e-05,0.000588,5.2e-05,0.000183,0.000177,0.000127,0.002837,4.3e-05,8.5e-05,0.000269,0,0.000173
"X5784",16,0,0.000376,0.000749,0.00048,0.000632,0.00056,0.00056,0.008963,2.7e-05,0.000503,0.000617,0,0.000107
"X5791",16,0,0.000162,0.002491,0.000569,0.00103,0.000864,0.000671,0.01383,0.000136,0.000574,0.001155,0,0.000546
"X5793",16,0,9.5e-05,0.000351,0.00014,0.000242,0.000193,0.000178,0.003082,1.9e-05,0.000153,0.000232,0,7.5e-05
"X5817",16,0,0.000151,0.000773,0.000369,0.000559,0.000482,0.000484,0.007711,4.2e-05,0.000392,0.000572,0,0.000169
"X5822",16,0,0.000121,0.00172,0.000314,0.000901,0.000646,0.000379,0.010335,0.000133,0.000363,0.000929,0,0.000531
"X5837",16,0,0.000186,0.001952,0.000356,0.000502,0.000506,0.000417,0.008097,1e-04,0.000292,0.00072,0,0.000402
"X5853",16,0,0.000286,0.000503,0.000339,0.000423,0.00038,0.000358,0.006077,1.5e-05,0.000347,0.000412,0,6.1e-05
"X5868",16,0,0.000105,0.001258,0.000319,0.000651,0.000533,0.000397,0.008535,9.4e-05,0.000333,0.000733,0,0.000375
"X5878",16,0,0.000378,0.000983,0.000489,0.000682,0.000597,0.000564,0.009548,3.9e-05,0.000514,0.00068,0,0.000156
"X5883",16,0,0.000151,0.000878,0.000467,0.000662,0.000538,0.000526,0.008612,5.3e-05,0.000425,0.000651,0,0.000212
"X5884",16,0,1.2e-05,0.000117,2.7e-05,7.6e-05,5.3e-05,5.2e-05,0.000841,8e-06,3.6e-05,6.9e-05,0,3e-05
"X5885",16,0,0.000249,0.001388,0.000455,0.000678,0.00061,0.000513,0.009759,7.1e-05,0.000459,0.000761,0,0.000283
"X5894",16,0,0.00048,0.000985,0.000512,0.000774,0.000658,0.000627,0.010524,4e-05,0.000573,0.000742,0,0.000159
"X5918",16,0,0.000183,0.000669,0.000255,0.000374,0.000349,0.00031,0.00558,3.6e-05,0.000271,0.000426,0,0.000145
"X5919",16,0,0.000344,0.000741,0.00042,0.000604,0.000512,0.000498,0.0082,3.2e-05,0.000445,0.00058,0,0.000126
"X5925",16,0,0.000104,0.001378,0.000185,0.000609,0.00047,0.000397,0.007522,8.7e-05,0.000286,0.000655,0,0.000346
"X5930",16,0,0.000147,0.000678,0.000313,0.000513,0.000403,0.000402,0.006445,3.9e-05,0.00032,0.000485,0,0.000154
"X5933",16,0,0.000407,0.000672,0.00048,0.000585,0.000534,0.000536,0.008547,2e-05,0.000491,0.000578,0,8.2e-05
"X5938",16,0,0.000415,0.000864,0.000504,0.000739,0.000642,0.000641,0.010268,3.5e-05,0.000567,0.000716,0,0.00014
"X5948",16,0,0.000359,0.000742,0.000462,0.000548,0.000515,0.000494,0.008244,2.7e-05,0.000458,0.000572,0,0.000107
"X5962",16,0,0.000298,0.000581,0.00038,0.000489,0.000435,0.000441,0.006958,2e-05,0.000392,0.000477,0,8e-05
"X5971",16,0,0.00032,0.000554,0.000413,0.000495,0.000449,0.000451,0.007182,1.7e-05,0.000412,0.000485,0,6.9e-05
"X5981",16,0,4.6e-05,0.001304,0.000472,0.000864,0.000697,0.000769,0.011154,8.5e-05,0.000515,0.000879,0,0.000342
"X5984",16,0,3e-06,0.000436,0.000312,0.000377,0.000331,0.000359,0.005296,2.5e-05,0.000278,0.000384,0,9.9e-05
"X5986",16,0,0.000378,0.000639,0.000392,0.000511,0.000468,0.000466,0.007483,1.9e-05,0.000426,0.000509,0,7.8e-05
"X5987",16,0,0.000369,0.000819,0.000437,0.000595,0.000547,0.000519,0.008755,3.5e-05,0.000472,0.000623,0,0.000142
"X5999",16,0,5.3e-05,0.000754,0.000267,0.000386,0.000346,0.000349,0.005537,4.4e-05,0.000252,0.00044,0,0.000177
"X6008",16,0,0.000315,0.001041,0.000477,0.000739,0.000621,0.000565,0.009941,5.6e-05,0.000502,0.00074,0,0.000224
"X6019",16,0,0.000261,0.000817,0.000457,0.000671,0.000581,0.000588,0.009291,4e-05,0.000496,0.000665,0,0.000159
"X6029",16,0,0.000339,0.001016,0.000412,0.000596,0.00054,0.000502,0.008632,4.3e-05,0.000448,0.000631,0,0.000171
"X6032",16,0,0.000147,0.000685,0.000345,0.000454,0.000388,0.000387,0.006212,3.4e-05,0.000317,0.00046,0,0.000134
"X6033",16,0,0.000139,0.000741,0.00036,0.000617,0.00048,0.000489,0.007675,4.4e-05,0.000387,0.000573,0,0.000175
"X6044",16,0,0.000433,0.000906,0.000488,0.000616,0.000569,0.000558,0.009108,2.9e-05,0.000507,0.000631,0,0.000117
"X6049",16,0,2.7e-05,0.000815,0.000425,0.000583,0.000486,0.000465,0.00778,4.2e-05,0.000396,0.000577,0,0.00017
"X6055",16,0,0.000494,0.001451,0.000662,0.001052,0.00091,0.00086,0.01456,7.1e-05,0.00076,0.00106,0,0.000282
"X6073",16,0,0.000278,0.000627,0.000383,0.000525,0.000463,0.00048,0.007408,2.5e-05,0.00041,0.000516,0,9.9e-05
"X6080",16,0,0.000313,0.001778,0.000376,0.000506,0.000527,0.000436,0.008436,8.6e-05,0.000344,0.000711,0,0.000345
"X6085",16,0,0.000233,0.000906,0.000326,0.000634,0.000471,0.000371,0.007539,5.2e-05,0.00036,0.000582,0,0.000208
"X6086",16,0,0.000374,0.00158,0.000472,0.000908,0.000735,0.000648,0.011766,8.5e-05,0.000555,0.000916,0,0.000339
"X6100",16,0,0.000355,0.001523,0.000564,0.000847,0.000754,0.000772,0.012057,8e-05,0.000584,0.000923,0,0.000318
"X6101",16,0,0.000354,0.000693,0.000486,0.000587,0.000538,0.000537,0.008602,2.3e-05,0.000489,0.000587,0,9.2e-05
"X6109",16,0,0.000176,0.001768,0.000349,0.000716,0.000635,0.000515,0.010167,0.00011,0.000401,0.00087,0,0.00044
"X6124",16,0,0.000407,0.000863,0.000505,0.000621,0.000577,0.000557,0.009225,3.1e-05,0.00051,0.000643,0,0.000125
"X6140",16,0,0.000169,0.000666,0.000262,0.00043,0.000359,0.000336,0.005747,3.5e-05,0.000285,0.000433,0,0.000139
"X6147",16,0,0.000392,0.001323,0.000566,0.000845,0.000736,0.000738,0.011781,6.5e-05,0.000599,0.000874,0,0.000258
"X6164",16,0,0.000341,0.000653,0.000429,0.000531,0.00048,0.000479,0.007684,2.2e-05,0.000434,0.000526,0,8.7e-05
"X6178",16,0,0.000221,0.001288,0.000566,0.000989,0.000749,0.000757,0.011988,7.3e-05,0.000593,0.000906,0,0.000294
"X6186",16,0,0.000354,0.000962,0.000485,0.000768,0.000629,0.000584,0.010061,4.8e-05,0.000526,0.000732,0,0.000193
"X6206",16,0,0.000586,0.004438,0.000739,0.000911,0.00107,0.000767,0.017116,0.000234,0.000571,0.001568,1e-06,0.000936
"X6220",16,0,0.000297,0.000673,0.000422,0.000567,0.000501,5e-04,0.008011,2.7e-05,0.000442,0.000559,0,0.000109
"X6229",16,0,6e-05,0.002125,0.000397,0.000954,0.00078,0.000575,0.012486,0.000148,0.000465,0.001095,0,0.000591
"X6242",16,0,0.000309,0.000984,0.000408,0.000621,0.000528,0.000459,0.008454,4.3e-05,0.000436,0.000621,0,0.000174
"X6245",16,0,0.000389,0.001027,0.000569,0.000711,0.000649,0.00062,0.010387,4.6e-05,0.000551,0.000747,0,0.000184
"X6259",16,0,0.00014,0.000676,0.000325,0.000606,0.000451,0.000408,0.007209,4.1e-05,0.000363,0.000538,0,0.000165
"X6280",16,0,0.000336,0.000831,0.000415,0.000577,0.000504,0.000471,0.008067,3.5e-05,0.00043,0.000578,0,0.000139
"X6298",16,0,0.000356,0.000926,0.000455,0.000702,0.000568,0.000504,0.009094,4.2e-05,0.000478,0.000658,0,0.000169
"X6304",16,0,0.000312,0.000639,0.000418,0.000536,0.000488,0.000521,0.007815,2.4e-05,0.000438,0.000539,0,9.4e-05
"X6305",16,0,0.00041,0.000776,0.000465,0.000615,0.000541,0.000511,0.008652,2.6e-05,0.000486,0.000596,0,0.000103
"X6313",16,0,0.000223,0.000811,0.000324,0.000562,0.000461,0.000494,0.007375,4.2e-05,0.00037,0.000552,0,0.00017
"X6316",16,0,0.000392,0.000707,0.000409,0.000513,0.000486,0.000495,0.007783,2.1e-05,0.000441,0.000532,0,8.6e-05
"X6322",16,0,0.000256,0.000406,0.000324,0.000378,0.000349,0.000355,0.005579,1e-05,0.000326,0.000371,0,4.2e-05
"X6337",16,0,0.000194,0.000466,0.00028,0.000377,0.000327,0.000311,0.005227,1.9e-05,0.000287,0.000367,0,7.5e-05
"X6340",16,0,0.000278,0.000668,0.000413,0.000567,0.000482,0.000472,0.007711,3.1e-05,0.000417,0.000547,0,0.000122
"X6343",16,0,0.000115,0.000746,0.000171,0.000207,0.000224,0.000195,0.003583,3.6e-05,0.000148,3e-04,0,0.000143
"X6374",16,0,0.000354,0.00074,0.000479,0.000535,0.000517,0.000508,0.008266,2.6e-05,0.000462,0.000571,0,0.000103
"X6378",16,0,0.000289,0.000655,0.000372,0.000481,0.000426,0.000411,0.00681,2.3e-05,0.000376,0.000475,0,9.3e-05
"X6387",16,0,8.9e-05,0.000961,0.000413,0.000503,0.000437,0.000463,0.006998,5.3e-05,0.000325,0.000549,0,0.00021
"X6403",16,0,0.000262,0.00128,0.000428,0.000676,0.000581,0.000556,0.009288,6e-05,0.000452,0.000709,0,0.000242
"X6415",16,0,0.000347,0.000992,0.000466,0.000633,0.000561,0.000527,0.008984,4.4e-05,0.000468,0.000655,0,0.000175
"X6432",16,0,0.000152,0.000336,0.000189,0.000254,0.00022,0.000207,0.003514,1.2e-05,0.000194,0.000246,0,4.9e-05
"X6438",16,0,0.000185,0.000659,0.000347,0.000476,0.000416,0.000386,0.006663,3.3e-05,0.000345,0.000488,0,0.000134
"X6441",16,0,2.2e-05,0.000512,0.000258,0.000381,0.000297,0.000308,0.004754,3.5e-05,0.000222,0.000372,0,0.000141
"X6444",16,0,0.000411,0.001089,0.000469,0.000732,0.000632,0.000608,0.010113,5.1e-05,0.000523,0.000741,0,0.000205
"X6450",16,0,2.6e-05,0.001027,0.000336,0.000667,0.000494,0.000467,0.0079,6e-05,0.000367,0.000621,0,0.000239
"X6456",16,0,0.000291,0.000777,0.000359,0.000529,0.000459,0.00044,0.007342,3.5e-05,0.000385,0.000533,0,0.000138
"X6469",16,0,0.000244,0.000663,0.00026,0.000371,0.000352,0.000324,0.005634,3.1e-05,0.000286,0.000418,0,0.000124
"X6475",16,0,0.000454,0.000931,0.000502,0.000642,0.000589,0.000518,0.009423,3.4e-05,0.000516,0.000662,0,0.000137
"X6488",16,0,0.00016,0.000842,3e-04,0.000458,0.000391,0.000368,0.006257,4.2e-05,0.000302,0.00048,0,0.000167
"X6489",16,0,0.000164,0.000781,0.000325,0.000508,0.00043,0.000407,0.006878,4e-05,0.000345,0.000515,0,0.00016
"X6494",16,0,2e-06,0.000782,0.000419,0.000624,0.000517,0.000538,0.008265,4.6e-05,0.000419,0.000614,0,0.000182
"X6516",16,0,5.5e-05,0.000545,0.000154,0.000186,2e-04,0.000175,0.003204,3e-05,0.000137,0.000263,0,0.000118
"X6522",16,0,0.000741,0.006871,0.001105,0.002596,0.002307,0.00147,0.036916,0.000478,0.001288,0.003327,4e-06,0.001913
"X6530",16,0,0.000246,0.000591,0.000448,0.000555,0.000484,0.000508,0.007743,2.3e-05,0.000435,0.000533,0,9.3e-05
"X6531",16,0,0.000195,0.000716,0.000308,0.000466,0.000404,0.000392,0.006472,3.4e-05,0.000333,0.000476,0,0.000134
"X6539",16,0,0.000364,0.000684,0.000499,0.000607,0.000546,0.000549,0.008734,2.1e-05,0.000501,0.000591,0,8.4e-05
"X6565",16,0,0.000287,0.001245,0.000447,0.000983,0.00071,0.000621,0.011367,7.9e-05,0.000543,0.000878,0,0.000315
"X6581",16,0,0.000324,0.000954,0.000474,7e-04,0.000598,0.000555,0.009564,4.6e-05,0.000499,0.000696,0,0.000185
"X6583",16,0,0.000342,0.000642,0.000421,0.000504,0.000464,0.000475,0.007421,2e-05,0.000421,0.000507,0,8.1e-05
"X6592",16,0,6e-06,0.001717,4e-04,0.000849,0.00068,0.000623,0.010885,0.000118,0.000428,0.000933,0,0.000474
"X6594",16,0,1.6e-05,0.001249,0.000611,0.000862,0.000726,0.000732,0.01161,6.6e-05,0.000585,0.000866,0,0.000264
"X6600",16,0,2.3e-05,0.00106,0.000215,0.000329,0.000348,0.00028,0.005576,7.1e-05,0.000197,5e-04,0,0.000284
"X6601",16,0,7.5e-05,0.001097,0.000138,0.00076,0.000436,0.000273,0.006983,9e-05,0.000245,0.000628,0,0.000359
"X6607",16,0,9.7e-05,0.002177,0.000331,0.000702,0.000607,0.00056,0.009711,0.00012,0.00035,0.000864,0,0.000482
"X6614",16,0,0.000487,0.002435,0.000747,0.001533,0.001211,0.001211,0.019371,0.000135,0.000923,0.001499,0,0.000541
"X6623",16,0,0.000367,0.000614,0.000443,0.000574,0.000505,0.000491,0.008085,1.8e-05,0.000467,0.000544,0,7.3e-05
"X6624",16,0,0.00043,0.000777,0.00049,0.000629,0.000568,0.000553,0.009094,2.3e-05,0.000518,0.000618,0,9.4e-05
"X6643",16,0,0.000338,0.000916,0.000438,0.000616,0.000543,0.000514,0.00869,3.9e-05,0.00046,0.000626,0,0.000156
"X6648",16,0,0.000193,0.000752,0.000286,5e-04,0.000402,0.000419,0.006436,3.8e-05,0.000322,0.000483,0,0.000151
"X6651",16,0,0.00039,0.000674,0.000425,0.000564,0.000497,0.000479,0.007958,2.2e-05,0.00045,0.000544,0,8.8e-05
"X6658",16,0,0.000425,0.000596,0.000475,0.000567,0.000517,0.000527,0.008265,1.4e-05,0.000486,0.000547,0,5.7e-05
"X6668",16,0,0.000198,0.001298,0.000273,0.000725,0.000561,0.000414,0.008982,9.3e-05,0.000362,0.00076,0,0.000374
"X6679",16,0,0.000132,0.000592,0.000269,0.000518,0.000367,0.000329,0.00587,3.7e-05,0.000288,0.000445,0,0.000147
"X6680",16,0,0.000149,0.00133,0.000288,0.000615,0.000507,0.000395,0.008118,8.1e-05,0.000334,0.000681,0,0.000326
"X6698",16,0,0.000181,0.001685,0.000638,0.001185,0.000902,0.000775,0.014424,0.000104,0.00068,0.001123,0,0.000415
"X6712",16,0,0.000356,0.00065,0.000403,0.000461,0.000445,0.000419,0.007115,2e-05,0.000402,0.000488,0,8.1e-05
"X6716",16,0,0.000418,0.000623,0.000471,0.000533,0.000506,0.000505,0.008091,1.5e-05,0.000475,0.000537,0,5.8e-05
"X6726",16,0,0.000274,0.000746,0.000362,0.000675,0.00051,0.000471,0.008164,4.5e-05,0.000415,0.000605,0,0.000178
"X6732",16,0,0.000401,0.000566,0.000442,0.000511,0.000482,0.000485,0.007719,1.4e-05,0.000453,0.000511,0,5.4e-05
"X6758",16,0,0.000237,0.001179,0.000341,0.000652,0.000559,0.000558,0.008949,6.8e-05,0.000414,0.000704,0,0.000272
"X6767",16,0,0.000247,0.00067,0.000383,0.000517,0.000457,0.000468,0.007305,2.9e-05,0.000395,0.000518,0,0.000115
"X6794",16,0,0.000202,0.000514,0.000343,0.000444,0.00039,0.000387,0.006237,1.9e-05,0.000349,0.00043,0,7.6e-05
"X6809",16,0,0.00036,0.000633,4e-04,0.000527,0.000463,0.000443,0.007415,2.1e-05,0.000418,0.000509,0,8.5e-05
"X6818",16,0,7e-06,5.4e-05,1.4e-05,3.2e-05,2.3e-05,2e-05,0.000372,3e-06,1.6e-05,3e-05,0,1.4e-05
"X6834",16,0,0.000321,0.000882,0.000418,0.000643,0.000532,0.000489,0.008505,4e-05,0.000446,0.000617,0,0.00016
"X6838",16,0,5.1e-05,0.000367,0.000159,0.000247,0.000196,0.000194,0.003129,2e-05,0.000152,0.000239,0,8.1e-05
"X6851",16,0,0.000475,0.001203,0.000614,0.000998,0.00082,0.000823,0.013118,5.9e-05,0.000693,0.000947,0,0.000238
"X6858",16,0,0.000349,0.000678,0.000407,6e-04,0.000504,0.000505,0.008068,2.8e-05,0.000445,0.000563,0,0.00011
"X6863",16,0,0.000349,0.000631,0.000439,0.000519,0.000482,0.000469,0.007706,2e-05,0.000439,0.000524,0,8e-05
"X6868",16,0,6.9e-05,0.000181,7.4e-05,9.5e-05,9.3e-05,8.4e-05,0.001493,7e-06,7.7e-05,0.000109,0,3e-05
"X6877",16,0,0.00012,0.001779,0.000251,0.000538,0.00049,0.000343,0.007841,0.000109,0.000258,0.000722,0,0.000435
"X6878",16,0,7.1e-05,0.000883,0.000517,0.000586,0.000529,0.000556,0.00846,4.3e-05,0.000436,0.000621,0,0.000174
"X6890",16,0,0.000394,0.000883,0.000452,0.00061,0.000556,0.000492,0.008898,4e-05,0.000472,0.00064,0,0.000158
"X6909",16,0,0.000122,0.000861,0.00023,0.000501,0.00038,0.00031,0.006086,5.2e-05,0.00027,0.000491,0,0.000208
"X6911",16,0,0.000169,0.00247,0.00028,0.000494,0.000505,0.000357,0.008075,0.000135,0.000218,0.000792,0,0.000539
"X6931",16,0,0,0.00054,0.000387,0.000456,0.000402,0.000424,0.006435,3e-05,0.000338,0.000467,0,0.000121
"X6949",16,0,0.000231,0.001033,0.000462,0.000688,0.000563,0.000512,0.009006,5e-05,0.000456,0.00067,0,0.000201
"X6955",16,0,0.000345,0.000671,0.000414,0.000524,0.000476,0.000455,0.007611,2.3e-05,0.000427,0.000525,0,9.2e-05
"X6986",16,0,0.000278,0.000911,0.00036,0.000635,0.000493,0.000426,0.00788,4.8e-05,0.000391,0.000594,0,0.000191
"X6995",16,0,0.000373,0.00136,0.000645,0.001005,0.000834,0.000812,0.013348,7.2e-05,0.000682,0.000987,0,0.000286
"X7001",16,0,0.000293,0.00138,0.000496,0.000825,0.000659,0.000609,0.01054,6.8e-05,0.000514,0.000803,0,0.000271
"X7009",16,0,0.000319,0.001005,0.000472,0.000587,0.000549,0.000523,0.00878,3.8e-05,0.000469,0.000629,0,0.00015
"X7017",16,0,0.000355,0.000695,0.000433,0.000559,0.000493,0.00046,0.00789,2.6e-05,0.000439,0.000548,0,0.000102
"X7020",16,0,0.000177,0.001042,0.000306,0.000802,0.000597,0.000592,0.00955,7.5e-05,0.000437,0.000757,0,3e-04
"X7021",16,0,0.000237,0.000864,0.00039,0.000455,0.000452,0.000436,0.007237,3.6e-05,0.000375,0.00053,0,0.000146
"X7056",16,0,0.000139,0.012274,0.000228,0.002762,0.00259,0.000484,0.041442,0.001009,0.000439,0.004741,1.6e-05,0.004037
"X7062",16,0,0.000234,0.000621,0.000337,0.000487,0.000412,0.000382,0.006594,2.8e-05,0.000353,0.000471,0,0.000111
"X7063",16,0,0.000285,0.000602,0.000348,0.000465,0.000411,0.000381,0.006576,2.6e-05,0.000356,0.000466,0,0.000103
"X7064",16,0,0.000566,0.001337,0.000607,0.000973,0.000813,0.000703,0.013009,6e-05,0.000685,0.000941,0,0.00024
"X7069",16,0,0.000239,0.000845,0.000369,0.000471,0.000447,0.000412,0.007146,3.6e-05,0.000371,0.000523,0,0.000142
"X7081",16,0,0.000223,0.002041,3e-04,0.000397,0.000462,0.000354,0.007397,0.000109,0.000231,0.000694,0,0.000434
"X7091",16,0,0.000138,0.001327,0.000464,0.000633,0.000574,0.000534,0.009185,6.3e-05,0.000441,0.000707,0,0.00025
"X7097",16,0,0.000437,0.000948,0.000526,0.000708,0.000633,0.000633,0.01013,3.5e-05,0.000558,0.000708,0,0.000141
"X7112",16,0,0.000418,0.001777,0.000463,0.000915,0.000783,0.000679,0.012532,9.5e-05,0.00058,0.000986,0,0.000381
"X7114",16,0,0.000228,0.00089,0.000318,0.000498,0.000434,0.000379,0.006951,4.5e-05,0.000339,0.00053,0,0.000179
"X7162",16,0,0.000513,0.001041,0.000606,0.00075,0.000696,0.000709,0.01114,3.3e-05,0.000626,0.000767,0,0.000132
"X7170",16,0,0.000135,0.001303,0.000173,0.000283,0.000298,0.000209,0.004773,7.1e-05,0.000148,0.000449,0,0.000283
"X7171",16,0,0.000484,0.000677,0.000514,0.000595,0.000556,0.000545,0.008888,1.4e-05,0.000526,0.000585,0,5.5e-05
"X7189",16,0,0.000148,0.000674,0.000379,0.000572,0.000462,0.000466,0.00739,3.6e-05,0.000385,0.000539,0,0.000144
"X7190",16,0,0.000187,0.001374,0.000567,0.00096,0.000764,8e-04,0.012228,8.2e-05,0.00059,0.000938,0,0.000327
"X7204",16,0,0.000175,0.00149,0.000348,0.00059,0.000553,0.000536,0.008855,8.1e-05,0.000381,0.000726,0,0.000324
"X7220",16,0,0.000324,0.000824,0.000368,0.000573,0.000468,0.000416,0.00749,3.4e-05,0.000396,0.000541,0,0.000136
"X7247",16,0,0.000187,0.000909,0.000233,0.000623,0.000439,0.00036,0.007029,6.3e-05,0.000305,0.000574,0,0.000252
"X7251",16,0,0.000199,0.001108,0.000273,0.000828,0.000527,0.000379,0.008428,7.8e-05,0.00036,0.000694,0,0.000314
"X7315",16,0,0.000263,0.000621,0.000342,0.000406,0.000377,0.00037,0.006034,2.1e-05,0.000333,0.000421,0,8.3e-05
"X7319",16,0,0.000203,0.000687,0.000414,0.000568,0.000478,0.000482,0.007645,3.3e-05,0.000408,0.000548,0,0.000132
"X7326",16,0,0.000164,0.00065,0.000338,0.000484,0.000401,0.00042,0.006413,3.1e-05,0.000334,0.000468,0,0.000125
"X7328",16,0,0.000335,0.000758,0.000447,0.00064,0.000548,0.000554,0.008766,3.2e-05,0.000481,0.000615,0,0.000126
"X7342",16,0,5.1e-05,0.001281,0.000639,0.001131,0.000845,0.00088,0.013521,8.5e-05,0.000664,0.001026,0,0.00034
"X7352",16,0,0.000207,0.000772,0.00034,0.000556,0.000454,0.000459,0.007269,3.8e-05,0.000374,0.000535,0,0.000151
"X7365",16,0,0.00025,0.00117,0.00031,0.000591,0.000487,0.00039,0.007785,6.5e-05,0.000348,0.000625,0,0.00026
"X7373",16,0,0.000171,0.001155,0.000433,0.000749,0.000592,0.000532,0.009469,6.9e-05,0.000444,0.00074,0,0.000277
"X7380",16,0,0.000203,0.001015,0.000326,0.00067,0.000516,0.000481,0.008259,6e-05,0.000389,0.000644,0,0.00024
"X7408",16,0,0.000252,0.000909,0.000429,0.000664,0.000551,0.000588,0.008815,4.3e-05,0.000458,0.000643,0,0.000174
"X7409",16,0,0.000496,0.0031,0.000697,0.001447,0.001239,0.001192,0.019819,0.000174,0.000869,0.001609,0,0.000694
"X7410",16,0,0.000309,0.005382,0.000482,7e-04,0.000927,0.000533,0.014827,0.000307,0.000272,0.001582,2e-06,0.001229
