"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X2190",16,0,0.000291,0.00061,0.000355,0.000481,0.00042,0.000393,0.006713,2.3e-05,0.00037,0.000469,0,9.3e-05
"X2194",16,0,0.000211,0.000476,0.000265,0.000389,0.000323,0.000303,0.005173,2e-05,0.000281,0.000366,0,7.9e-05
"X2203",16,0,0.000127,0.000696,0.000275,0.000604,0.000436,0.000473,0.006976,4.7e-05,0.000337,0.000535,0,0.000186
"X2205",16,0,0.000361,0.000807,0.000407,0.000466,0.000458,0.000441,0.007327,2.6e-05,0.000402,0.000514,0,0.000105
"X2216",16,0,0.000347,0.001808,0.000493,0.000835,0.000727,0.000664,0.011637,9.1e-05,0.000533,0.000922,0,0.000365
"X2222",16,0,0.000324,0.001003,0.000493,0.000661,0.000592,0.000577,0.009465,3.9e-05,0.000509,0.000674,0,0.000155
"X2240",16,0,0.000278,0.00088,0.00039,0.000542,0.000473,0.000462,0.007562,3.9e-05,0.000391,0.000555,0,0.000154
"X2248",16,0,0.000256,0.000848,0.000345,0.000404,0.000413,0.000359,0.006609,3.9e-05,0.000329,0.000497,0,0.000157
"X2249",16,0,0.000156,0.000979,0.000219,0.00048,0.000398,0.000362,0.006372,5.7e-05,0.000277,0.00052,0,0.000228
"X2257",16,0,0.000304,0.002144,0.000513,0.000923,0.000826,0.000685,0.013215,0.000122,0.000565,0.001087,0,0.000489
"X2272",16,0,0.000358,0.000883,0.000394,0.000515,0.000488,0.000468,0.007802,3.2e-05,0.00042,0.000555,0,0.000126
"X2273",16,0,0.000163,0.000641,0.000293,0.000396,0.000357,0.000364,0.005718,2.8e-05,0.000297,0.000418,0,0.000113
"X2288",16,0,0.000412,0.00081,0.00049,0.000586,0.000568,0.000552,0.009085,2.8e-05,0.000508,0.000628,0,0.000112
"X2291",16,0,0.000246,0.00066,0.000316,0.000486,0.000412,0.000407,0.006588,2.8e-05,0.000351,0.000472,0,0.000114
"X2294",16,0,0.000108,0.000535,0.000197,0.000337,0.000267,0.000238,0.004266,2.7e-05,0.000209,0.000325,0,0.000109
"X2304",16,0,0.000179,0.000455,0.000221,0.000355,0.000296,0.00029,0.004738,2.1e-05,0.000252,0.000341,0,8.3e-05
"X2306",16,0,0.000211,0.000684,0.000262,0.000449,0.000388,0.000374,0.006211,3.7e-05,0.000308,0.000468,0,0.00015
"X2310",16,0,0.000204,0.001985,0.000486,0.000886,0.000801,0.000768,0.012818,0.000115,0.000556,0.001046,0,0.000459
"X2322",16,0,0.000268,8e-04,0.000459,0.000619,0.000536,0.000563,0.00857,3.4e-05,0.000463,0.000608,0,0.000136
"X2328",16,0,0.000282,0.000618,0.000355,0.000481,0.00042,0.000397,0.006713,2.5e-05,0.000366,0.000473,0,1e-04
"X2331",16,0,0.000233,0.00048,0.000328,0.000379,0.000358,0.00035,0.005731,1.5e-05,0.000327,0.00039,0,5.9e-05
"X2332",16,0,0.000437,0.001373,0.000594,0.00089,0.000769,0.000706,0.012307,6.4e-05,0.000633,0.000905,0,0.000256
"X2335",16,0,3.1e-05,0.001927,0.00014,0.000956,0.000619,0.000472,0.009901,0.000142,0.000315,0.000922,0,0.000569
"X2339",16,0,0.000212,0.001159,0.000314,0.00042,0.000421,0.000363,0.006741,5.7e-05,0.000299,0.000544,0,0.00023
"X2351",16,0,0.000365,0.000573,0.000435,0.000491,0.000465,0.000469,0.007435,1.4e-05,0.000434,0.000495,0,5.7e-05
"X2365",16,0,0.000242,0.002225,0.00059,0.001787,0.001171,0.001142,0.018739,0.000171,0.000806,0.001536,0,0.000685
"X2370",16,0,0.000259,0.000545,0.000349,0.000484,0.000402,0.000387,0.006433,2.1e-05,0.000357,0.000447,0,8.4e-05
"X2371",16,0,5.6e-05,9e-05,6.4e-05,8e-05,7.2e-05,7.2e-05,0.001159,3e-06,6.7e-05,7.8e-05,0,1.1e-05
"X2374",16,0,0.000279,0.00167,0.000338,0.000469,0.000482,0.000382,0.007711,8.3e-05,0.000306,0.000658,0,0.00033
"X2383",16,0,0.000177,0.000578,0.000274,0.000378,0.000345,0.000338,0.005515,2.9e-05,0.000282,0.000407,0,0.000117
"X2393",16,0,0.00107,0.003219,0.001291,0.002276,0.001881,0.00175,0.030089,0.000175,0.001507,0.002254,0,0.000701
"X2398",16,0,0.000213,0.000543,0.000306,0.000486,0.000389,0.000391,0.00622,2.6e-05,0.000333,0.000444,0,0.000104
"X2403",16,0,0.000242,0.00111,4e-04,0.000921,0.000614,0.000556,0.009831,7.3e-05,0.000459,0.00077,0,0.000292
"X2404",16,0,0.000314,0.001013,0.00043,0.000557,0.000541,0.000505,0.008652,4.8e-05,0.000439,0.000642,0,0.00019
"X2411",16,0,0.000243,0.000671,0.000311,0.000406,0.00038,0.000324,0.006083,3.1e-05,0.000313,0.000447,0,0.000125
"X2420",16,0,9.2e-05,0.002019,0.000157,0.000429,0.00046,0.000201,0.007363,0.000142,0.000157,0.000763,0,0.000568
"X2427",16,0,0.000207,0.000972,0.000255,0.000444,0.000377,0.000276,0.006038,5.1e-05,0.000269,0.000486,0,0.000204
"X2458",16,0,0.000336,0.001594,0.000473,0.000946,0.000763,0.000651,0.012211,9.4e-05,0.000563,0.000964,0,0.000376
"X2470",16,0,5.9e-05,0.000375,0.000159,0.000231,0.000205,0.000203,0.003275,2.1e-05,0.00016,0.000249,0,8.3e-05
"X2474",16,0,6.3e-05,0.000755,2e-04,0.000529,0.00034,0.000288,0.005442,5.3e-05,0.000228,0.000452,0,0.00021
"X2500",16,0,9.1e-05,0.000535,0.000254,0.000352,0.000309,0.000282,0.004936,2.8e-05,0.00025,0.000367,0,0.000111
"X2505",16,0,0.000237,0.000563,0.000324,0.000412,0.000371,0.000352,0.005933,2.1e-05,0.000326,0.000415,0,8.3e-05
"X2510",16,0,0.000238,0.000646,0.000412,0.000508,0.000451,0.00047,0.00722,2.8e-05,0.000391,0.000511,0,0.000112
"X2519",16,0,0.000344,0.000617,0.000409,0.00055,0.000484,0.000484,0.007744,2.1e-05,0.00044,0.000528,0,8.3e-05
"X2520",16,0,5e-06,0.000187,3.3e-05,5.9e-05,5.2e-05,4.3e-05,0.000839,1e-05,3e-05,7.5e-05,0,4.1e-05
"X2523",16,0,0.000217,0.000535,0.000235,4e-04,0.000339,0.000336,0.00543,2.4e-05,0.000287,0.000391,0,9.8e-05
"X2529",16,0,0.00021,0.000496,0.000265,0.000409,0.000338,0.000329,0.005408,2.2e-05,0.000291,0.000385,0,8.7e-05
"X2532",16,0,8e-06,0.000119,1.7e-05,7.8e-05,5.4e-05,5.2e-05,0.00086,9e-06,3.4e-05,7.3e-05,0,3.6e-05
"X2546",16,0,0.000141,0.000442,0.000323,0.000408,0.00036,0.000372,0.005757,1.9e-05,0.00032,0.000399,0,7.4e-05
"X2547",16,0,0.000345,0.003428,0.000575,0.001025,0.001047,0.000821,0.01675,0.000213,0.000594,0.0015,1e-06,0.000851
"X2554",16,0,0.000281,0.001106,0.000364,0.000541,0.000492,0.000476,0.007878,5e-05,0.000385,6e-04,0,0.000201
"X2578",16,0,0.000427,0.000714,0.000493,0.000561,0.000537,0.000524,0.008598,1.9e-05,0.000497,0.000577,0,7.5e-05
"X2586",16,0,6.5e-05,0.000408,0.00015,0.000342,0.000252,0.000265,0.004026,2.8e-05,0.000193,0.000311,0,0.000111
"X2604",16,0,0.000303,0.000708,0.00047,0.000569,0.000517,0.000523,0.008275,2.4e-05,0.000465,0.000569,0,9.8e-05
"X2611",16,0,0.000104,0.000463,0.000225,0.000369,0.000287,0.000276,0.004585,2.4e-05,0.000234,0.000339,0,9.8e-05
"X2616",16,0,0.000169,0.001454,0.000435,0.001125,0.000733,0.000657,0.01172,0.000107,0.000504,0.000961,0,0.000429
"X2622",16,0,6.6e-05,0.000143,7.9e-05,0.000116,9.9e-05,9.8e-05,0.001579,6e-06,8.5e-05,0.000112,0,2.6e-05
"X2627",16,0,0.000401,0.000824,0.000467,6e-04,0.000539,0.000497,0.008623,3e-05,0.000475,0.000603,0,0.000119
"X2646",16,0,0.000125,0.000629,0.000247,0.000499,0.000405,0.000466,0.006482,3.9e-05,0.000323,0.000487,0,0.000154
"X2650",16,0,0.00025,0.000357,0.000299,0.00033,0.00031,0.000314,0.004963,8e-06,0.000292,0.000328,0,3.4e-05
"X2652",16,0,0.00029,0.000441,0.00032,0.000393,0.000356,0.000356,0.005697,1.2e-05,0.000331,0.000381,0,4.7e-05
"X2654",16,0,4.8e-05,0.000545,0.000269,0.000404,0.000322,0.000302,0.005156,3e-05,0.000258,0.000386,0,0.00012
"X2668",16,0,0.000303,0.00067,0.00036,0.000425,0.000412,0.000403,0.006587,2.1e-05,0.000367,0.000456,0,8.3e-05
"X2670",16,0,0.000331,0.00074,0.000429,0.000465,0.000456,0.000438,0.007302,2.3e-05,0.000407,0.000506,0,9.2e-05
"X2671",16,0,1.7e-05,0.001035,0.000192,0.000489,0.00039,0.000379,0.006243,6.7e-05,0.000247,0.000533,0,0.000268
"X2704",16,0,0.000127,0.00042,0.000223,0.000347,0.000281,0.000266,0.004497,2e-05,0.000238,0.000324,0,8.1e-05
"X2713",16,0,0.000258,0.001055,0.000379,0.000509,0.000481,0.000458,0.00769,4.7e-05,0.00038,0.000581,0,0.000188
"X2716",16,0,1.2e-05,0.000168,3.8e-05,8.1e-05,6.3e-05,4.8e-05,0.001005,9e-06,4.3e-05,8.3e-05,0,3.8e-05
"X2731",16,0,0.000219,0.000483,0.000309,0.000378,0.00035,0.000346,0.005598,1.7e-05,0.000314,0.000385,0,6.7e-05
"X2733",16,0,0.00029,0.000493,0.00033,0.000391,0.000359,0.000338,0.00574,1.3e-05,0.000331,0.000387,0,5.3e-05
"X2742",16,0,0.000109,0.000709,0.000238,4e-04,0.000328,0.000307,0.005242,3.6e-05,0.00025,0.000405,0,0.000145
"X2759",16,0,0.000189,0.000434,0.00026,0.000314,0.000294,3e-04,0.004712,1.4e-05,0.000264,0.000325,0,5.7e-05
"X2763",16,0,0.000245,0.002828,0.000387,0.000896,0.00077,0.00051,0.012324,0.000167,0.000414,0.001126,0,0.000668
"X2765",16,0,0.000214,0.000503,0.00028,0.00037,0.000325,0.000321,0.005202,1.9e-05,0.000285,0.000365,0,7.5e-05
"X2769",16,0,0.000262,0.001166,0.000322,0.000452,0.000439,0.000391,0.00702,5.3e-05,0.000326,0.000551,0,0.000211
"X2777",16,0,0.000401,0.000823,0.000442,0.000677,0.000577,0.000557,0.009237,3.6e-05,0.000501,0.000654,0,0.000143
"X2781",16,0,0.000324,0.000663,0.000345,0.000476,0.000429,0.000435,0.006868,2.3e-05,0.00038,0.000478,0,9.2e-05
"X2785",16,0,0.000141,0.000869,0.000405,0.000484,0.000459,0.000452,0.007338,4.4e-05,0.000365,0.000552,0,0.000176
"X2790",16,0,0.000387,0.000806,0.000441,0.00056,0.000529,0.00049,0.008465,3.1e-05,0.000462,0.000596,0,0.000126
"X2793",16,0,0.000294,0.000715,0.000396,0.000546,0.000465,0.000457,0.007446,2.6e-05,0.000409,0.000522,0,0.000106
"X2813",16,0,0.00024,0.00059,0.000426,0.000478,0.000454,0.000455,0.007258,1.9e-05,0.000413,0.000494,0,7.7e-05
"X2819",16,0,3e-04,0.000497,0.000356,0.000466,0.000411,0.000423,0.006583,1.7e-05,0.000376,0.000447,0,6.6e-05
"X2821",16,0,0.000273,0.000629,0.00034,0.000418,0.000392,0.000385,0.006277,2.1e-05,0.000348,0.000437,0,8.3e-05
"X2831",16,0,0.00042,0.001647,0.000543,0.000784,0.000709,0.000686,0.011344,7.1e-05,0.000559,0.000859,0,0.000282
"X2836",16,0,0.000339,0.000533,0.000413,0.000497,0.000447,0.000459,0.007146,1.5e-05,0.000414,0.000479,0,6.1e-05
"X2844",16,0,0.000135,0.00185,0.000273,0.000908,0.000641,0.000548,0.010248,0.000117,0.000392,0.000889,0,0.000467
"X2848",16,0,0.000215,0.000537,0.000243,0.000369,0.00032,0.000295,0.005126,2.5e-05,0.000268,0.000373,0,9.8e-05
"X2851",16,0,0.000171,0.000758,0.000396,0.000689,0.000525,0.000539,0.008397,4.5e-05,0.000429,0.00062,0,0.000179
"X2852",16,0,0.000185,0.000672,0.00024,0.00041,0.000337,0.000281,0.005392,3.8e-05,0.000257,0.000417,0,0.000151
"X2863",16,0,0.00038,0.000652,0.00046,0.000534,0.000503,0.000488,0.008056,2e-05,0.000461,0.000546,0,7.9e-05
"X2867",16,0,0.000226,0.001967,0.000379,0.000727,0.000672,0.000429,0.010746,0.000138,0.000378,0.000966,0,0.000552
"X2871",16,0,0.000206,0.000508,0.000276,0.000428,0.000345,0.000335,0.005523,2.3e-05,0.000295,0.000395,0,9.4e-05
"X2875",16,0,0.000199,0.000852,0.000247,0.000597,0.000421,0.00033,0.006733,5.3e-05,0.000308,0.000534,0,0.000212
"X2882",16,0,5.2e-05,0.000231,8e-05,0.000154,0.000116,9.3e-05,0.001861,1.3e-05,8.8e-05,0.000144,0,5.3e-05
"X2899",16,0,0.000261,0.00049,0.000343,0.000435,0.000384,0.000385,0.006147,1.6e-05,0.00035,0.000418,0,6.4e-05
"X2903",16,0,0.000276,0.000512,0.000319,0.00038,0.000357,0.000342,0.005719,1.6e-05,0.000324,0.000391,0,6.3e-05
"X2904",16,0,0.000256,0.000637,0.00035,0.000497,0.000433,0.000413,0.006926,2.9e-05,0.000372,0.000494,0,0.000115
"X2907",16,0,0.000286,0.00054,0.000398,0.000444,0.000423,0.000424,0.006766,1.4e-05,0.000393,0.000452,0,5.5e-05
"X2908",16,0,0.000278,0.000665,0.000429,0.000578,0.000499,0.000486,0.007984,2.8e-05,0.000439,0.000559,0,0.000112
"X2910",16,0,0.000219,0.000516,0.000279,0.000383,0.000341,0.000347,0.005451,1.9e-05,0.000299,0.000382,0,7.8e-05
"X2921",16,0,0.000281,0.000496,0.000334,0.000404,0.000379,0.000386,0.006062,1.4e-05,0.000349,0.000409,0,5.6e-05
"X2927",16,0,0.000207,0.000451,0.00026,0.000362,0.000318,0.000311,0.005083,1.9e-05,0.000278,0.000357,0,7.5e-05
"X2928",16,0,0.000236,0.000769,0.000375,0.00054,0.000453,0.000453,0.007247,3.3e-05,0.000383,0.000522,0,0.00013
"X2937",16,0,0.000284,0.00052,0.000313,0.000421,0.000373,0.000349,0.005971,1.9e-05,0.000333,0.000414,0,7.6e-05
"X2941",16,0,0.000211,0.001396,0.000329,0.000648,0.000525,0.000435,0.0084,7.5e-05,0.000365,0.000685,0,3e-04
"X2945",16,0,0.000269,0.000523,0.000349,0.000474,0.000404,0.000405,0.00646,2.1e-05,0.00036,0.000448,0,8.3e-05
"X2948",16,0,0.000266,0.000459,0.000296,0.000419,0.000355,0.000335,0.005682,1.8e-05,0.000316,0.000394,0,7.3e-05
"X2971",16,0,0.000118,0.00039,0.000207,0.000318,0.000261,0.000256,0.004174,2e-05,0.000219,0.000303,0,7.9e-05
"X2977",16,0,0.000193,0.000527,0.000296,0.000393,0.000344,0.000331,0.005503,2e-05,0.000302,0.000386,0,7.9e-05
"X3009",16,0,0.000258,0.000456,0.000295,0.000393,0.00034,0.00034,0.005442,1.5e-05,0.000307,0.000373,0,6.1e-05
"X3014",16,0,0.000299,0.000579,0.000342,0.000501,0.000426,0.000423,0.00681,2.4e-05,0.000374,0.000477,0,9.6e-05
"X3015",16,0,0.000186,0.000394,0.000275,0.000308,0.000293,0.000297,0.004685,1.1e-05,0.000269,0.000317,0,4.5e-05
"X3017",16,0,0.000229,0.000798,0.000316,0.000596,0.000471,0.000489,0.007537,4.2e-05,0.000382,0.00056,0,0.000168
"X3037",16,0,0.000227,0.001097,0.000568,0.000747,0.000668,0.000673,0.010695,5e-05,0.000562,0.000775,0,2e-04
"X3044",16,0,4.6e-05,0.001098,0.000296,0.000398,0.000367,0.000342,0.005871,5.7e-05,0.000246,0.000488,0,0.000227
"X3050",16,0,0.000229,0.001117,0.00047,0.000835,0.00067,0.000626,0.010714,6.3e-05,0.000535,0.000805,0,0.000253
"X3052",16,0,0,9e-04,3e-06,1.7e-05,7e-05,7e-06,0.001113,5.6e-05,-4.9e-05,0.000188,0,0.000222
"X3055",16,0,0.000301,0.000445,0.000332,0.00037,0.000356,0.000354,0.005698,1e-05,0.000334,0.000378,0,4.1e-05
"X3067",16,0,9.4e-05,0.000446,0.000271,0.000345,0.000294,0.000282,0.004707,2.4e-05,0.000244,0.000345,0,9.5e-05
"X3074",16,0,0.000126,0.000265,0.000174,0.000227,0.000199,0.00019,0.003189,1e-05,0.000178,0.00022,0,4e-05
"X3089",16,0,0.000119,0.001206,0.000319,0.000756,0.000518,0.000449,0.008289,7.8e-05,0.000353,0.000683,0,0.00031
"X3094",16,0,0.000264,0.000748,0.000317,0.000492,0.000426,0.000419,0.006814,3.2e-05,0.000357,0.000495,0,0.00013
"X3096",16,0,3e-06,0.000195,1e-05,2e-05,2.6e-05,1.6e-05,0.000423,1.1e-05,2e-06,5.1e-05,0,4.6e-05
"X3097",16,0,0.000219,0.000504,0.000312,0.000399,0.00036,0.000343,0.005758,2e-05,0.000317,0.000403,0,8.1e-05
"X3101",16,0,0.00019,0.00164,0.000342,0.000766,0.00062,0.000458,0.009917,9.6e-05,0.000415,0.000825,0,0.000385
"X3106",16,0,0.000403,0.001468,0.000553,0.000817,0.000689,0.000616,0.01103,6.4e-05,0.000553,0.000825,0,0.000255
"X3116",16,0,0.000359,0.000799,0.000485,0.000598,0.00054,0.000521,0.008635,2.7e-05,0.000481,0.000598,0,0.000109
"X3129",16,0,0.000251,0.000485,0.000312,0.000398,0.000349,0.000334,0.005592,1.5e-05,0.000317,0.000382,0,6.1e-05
"X3130",16,0,2.7e-05,8.9e-05,3.7e-05,7.1e-05,5.5e-05,5.5e-05,0.000874,5e-06,4.4e-05,6.6e-05,0,2.1e-05
"X3132",16,0,0.000243,0.001153,0.000316,0.000681,0.000507,0.000399,0.00812,6.4e-05,0.000371,0.000644,0,0.000257
"X3136",16,0,0.000245,0.001138,0.000517,0.000784,0.000668,0.000644,0.010681,5.7e-05,0.000546,0.000789,0,0.000228
"X3170",16,0,6e-06,6.2e-05,1.5e-05,3.4e-05,2.7e-05,2.3e-05,0.000434,4e-06,1.8e-05,3.6e-05,0,1.7e-05
"X3178",16,0,0.000139,0.001324,0.000169,0.00069,0.000454,0.000276,0.007267,9e-05,0.000263,0.000645,0,0.000358
"X3184",16,0,0.000251,0.000607,0.000352,0.00048,0.000417,0.000417,0.006668,2.5e-05,0.000363,0.000471,0,0.000102
"X3185",16,0,0.000243,0.000371,0.000298,0.000336,0.000318,0.000319,0.005085,9e-06,0.000299,0.000336,0,3.5e-05
"X3198",16,0,0.00014,0.000749,0.00025,0.000445,0.000354,0.000264,0.005665,4e-05,0.000269,0.000439,0,0.000159
"X3222",16,0,0.000339,0.000682,0.000478,0.000633,0.00055,0.000578,0.008805,2.6e-05,0.000495,0.000605,0,0.000103
"X3227",16,0,3e-04,0.000636,0.000335,0.000472,0.000407,0.000372,0.006519,2.4e-05,0.000357,0.000458,0,9.5e-05
"X3232",16,0,0.000246,0.002578,0.000467,0.000915,0.000837,0.000642,0.0134,0.00015,0.000518,0.001157,0,6e-04
"X3243",16,0,2.6e-05,0.001011,1e-04,0.000391,0.000294,0.000231,0.004705,6.5e-05,0.000155,0.000433,0,0.000261
"X3248",16,0,7.7e-05,0.00164,0.000219,0.000457,0.000448,0.000316,0.007168,0.000105,0.000224,0.000672,0,0.00042
"X3257",16,0,2e-05,0.000286,2.8e-05,8.9e-05,7.1e-05,5.5e-05,0.001141,1.6e-05,3.7e-05,0.000105,0,6.4e-05
"X3259",16,0,0.000319,0.000491,0.000377,0.000421,0.000404,0.000407,0.006457,1e-05,0.000382,0.000425,0,4e-05
"X3266",16,0,0.000216,0.00047,0.00033,0.000408,0.00037,0.000365,0.005916,1.6e-05,0.000336,0.000404,0,6.4e-05
"X3269",16,0,7.7e-05,0.00182,0.000129,0.001441,0.00069,0.000206,0.011034,0.000171,0.000324,0.001055,0,0.000686
"X3280",16,0,0.000297,0.000503,0.000365,0.000426,0.000397,0.00039,0.006345,1.4e-05,0.000367,0.000426,0,5.5e-05
"X3294",16,0,0.00019,0.000656,0.000302,0.00041,0.000372,0.000361,0.005949,2.9e-05,0.000309,0.000434,0,0.000117
"X3309",16,0,0.000251,0.000347,0.000269,0.000315,0.000294,0.000292,0.004704,8e-06,0.000278,0.00031,0,3e-05
"X3313",16,0,0.000161,0.000429,0.000227,0.000304,0.000276,0.000271,0.004413,1.8e-05,0.000238,0.000314,0,7.1e-05
"X3349",16,0,6.2e-05,0.001081,0.000139,0.000339,0.000322,0.000249,0.005149,7.5e-05,0.000162,0.000481,0,0.000299
"X3356",16,0,0.000179,0.000777,0.000276,0.000572,0.000453,0.000484,0.007242,4.4e-05,0.000358,0.000547,0,0.000177
"X3364",16,0,0.000163,0.001874,0.000475,0.000872,0.000779,0.000772,0.012465,0.000102,0.000561,0.000997,0,0.000409
"X3391",16,0,0.000252,0.000578,0.000288,0.000404,0.000368,0.000344,0.005882,2.5e-05,0.000314,0.000421,0,0.000101
"X3398",16,0,0.000275,0.000404,0.000295,0.000335,0.000322,0.000315,0.00516,9e-06,0.000304,0.000341,0,3.5e-05
"X3427",16,0,5.7e-05,0.000857,0.000269,0.000603,0.000449,0.000491,0.007188,6.6e-05,0.000309,0.00059,0,0.000264
"X3430",16,0,5e-06,0.001296,0.000122,0.000674,0.000437,0.000361,0.006992,9.6e-05,0.000233,0.000641,0,0.000382
"X3439",16,0,0.000167,0.000613,0.00026,0.000405,0.000345,0.000337,0.005519,3e-05,0.000281,0.000409,0,0.000119
"X3442",16,0,0.000449,0.004266,0.000474,0.000631,0.000765,0.000506,0.012241,0.000234,0.000266,0.001264,1e-06,0.000937
"X3448",16,0,0.00034,0.000596,0.000375,0.000456,0.000428,0.000432,0.00685,1.6e-05,0.000393,0.000463,0,6.6e-05
"X3472",16,0,2e-06,0.000104,2.6e-05,6.4e-05,4.8e-05,5.2e-05,0.000768,7e-06,3.2e-05,6.4e-05,0,2.9e-05
"X3483",16,0,9.6e-05,0.000618,0.000341,0.00045,0.000398,0.000413,0.006363,3.2e-05,0.000329,0.000466,0,0.000128
"X3487",16,0,0.000193,0.000336,0.000243,0.000301,0.000272,0.000279,0.004358,1e-05,0.000251,0.000294,0,4e-05
"X3494",16,0,0.000224,0.00072,0.00031,0.000405,0.000388,0.000346,0.0062,3.4e-05,0.000316,0.000459,0,0.000135
"X3495",16,0,0.000155,0.000725,0.00027,0.000385,0.000339,0.000337,0.005418,3.4e-05,0.000267,0.00041,0,0.000135
"X3508",16,0,0.000431,0.000675,0.000451,0.000556,0.000511,0.000496,0.008174,1.8e-05,0.000472,0.000549,0,7.2e-05
"X3529",16,0,0.000288,0.000575,0.000341,0.000396,0.000374,0.000349,0.005992,1.7e-05,0.000338,0.000411,0,6.9e-05
"X3533",16,0,0.00038,0.000952,0.000412,0.000735,0.000577,0.000497,0.009238,5e-05,0.00047,0.000685,0,0.000201
"X3537",16,0,0.000176,0.000602,0.000272,0.000407,0.000341,0.000328,0.005453,2.6e-05,0.000286,0.000396,0,0.000103
"X3544",16,0,0.000346,0.000558,0.000403,0.000496,0.000455,0.000462,0.007272,1.7e-05,0.000419,0.00049,0,6.6e-05
"X3547",16,0,0.000201,0.000484,0.000276,0.000383,0.000337,0.000334,0.005395,2.2e-05,0.00029,0.000384,0,8.8e-05
"X3552",16,0,0.000286,0.00066,0.000358,0.000467,0.000438,0.00041,0.007014,2.8e-05,0.000378,0.000499,0,0.000113
"X3561",16,0,0.000105,0.000322,0.000175,0.000228,0.000208,0.00021,0.003333,1.3e-05,0.00018,0.000236,0,5.2e-05
"X3580",16,0,5.1e-05,0.000649,0.000411,0.000573,0.000475,0.000512,0.007593,3.8e-05,0.000393,0.000556,0,0.000154
"X3590",16,0,8e-05,0.002926,0.000642,0.00136,0.001083,0.000932,0.017325,0.000192,0.000673,0.001493,1e-06,0.00077
"X3594",16,0,0.000277,0.000683,0.000375,0.000488,0.000454,0.000444,0.007268,2.7e-05,0.000396,0.000513,0,0.00011
"X3614",16,0,0.000181,0.00098,0.000352,0.00064,0.000508,0.000494,0.008126,5.2e-05,0.000397,0.000619,0,0.000208
"X3615",16,0,9.3e-05,0.000389,0.000148,0.000214,0.000195,0.000166,0.003124,2.2e-05,0.000149,0.000242,0,8.7e-05
"X3620",16,0,0.000362,0.000778,0.000493,0.000602,0.000553,0.000521,0.008847,2.7e-05,0.000495,0.000611,0,0.000109
"X3621",16,0,0.000118,0.002727,0.000148,0.000303,0.000378,0.00019,0.006042,0.000159,3.9e-05,0.000716,0,0.000636
"X3680",16,0,0.000218,0.00051,0.000237,0.000365,0.000313,0.00029,0.005002,2.4e-05,0.000262,0.000363,0,9.4e-05
"X3682",16,0,0.000202,0.000395,0.000221,0.000291,0.000267,0.000261,0.004277,1.4e-05,0.000238,0.000297,0,5.5e-05
"X3690",16,0,0.000316,0.000449,0.000346,0.000415,0.000385,0.000391,0.00616,1.1e-05,0.000362,0.000408,0,4.4e-05
"X3697",16,0,0.000179,0.001636,0.000232,0.000455,0.000447,0.000283,0.007154,9.7e-05,0.000241,0.000653,0,0.000387
"X3698",16,0,0.00026,0.000746,0.000357,0.000467,0.000432,0.000432,0.006917,2.9e-05,0.000371,0.000494,0,0.000116
"X3701",16,0,0.000383,0.000667,0.00044,0.000526,0.000494,0.000473,0.007908,1.9e-05,0.000453,0.000536,0,7.8e-05
"X3725",16,0,0.000193,0.004722,0.000245,0.000394,0.000723,0.000331,0.011572,0.00029,0.000106,0.001341,1e-06,0.001159
"X3732",16,0,0.000186,0.00051,0.000285,0.000423,0.000358,0.000377,0.005729,2.4e-05,0.000308,0.000408,0,9.5e-05
"X3733",16,0,0.000246,0.000532,0.000327,0.000481,0.000395,0.000399,0.006323,2.3e-05,0.000345,0.000445,0,9.3e-05
"X3749",16,0,0.000241,0.000412,0.000304,0.000348,0.000327,0.000327,0.005233,1.2e-05,0.000301,0.000353,0,4.9e-05
"X3752",16,0,0.000177,0.001159,0.000275,0.000435,0.000404,0.000355,0.006466,5.9e-05,0.000278,0.00053,0,0.000237
"X3753",16,0,0.000141,0.000336,0.00017,0.000253,0.000212,0.000189,0.003384,1.4e-05,0.000181,0.000242,0,5.8e-05
"X3757",16,0,0.000241,0.000581,0.000363,0.00046,0.000412,0.000391,0.006588,2.2e-05,0.000366,0.000458,0,8.6e-05
"X3760",16,0,3e-06,2.2e-05,4e-06,1.3e-05,9e-06,8e-06,0.00015,2e-06,6e-06,1.3e-05,0,6e-06
"X3778",16,0,0.000151,0.000508,0.000168,0.000331,0.000251,0.000213,0.00402,2.8e-05,0.000192,0.000311,0,0.000111
"X3780",16,0,1e-06,0.000178,5.1e-05,0.00011,8e-05,7.8e-05,0.001274,1.1e-05,5.6e-05,0.000104,0,4.5e-05
"X3784",16,0,9.2e-05,0.004092,0.000433,0.001499,0.001153,0.000943,0.018443,0.000246,0.000628,0.001677,1e-06,0.000984
"X3788",16,0,0.000388,0.00084,0.000455,0.000691,0.000581,0.000557,0.009298,3.8e-05,0.000499,0.000663,0,0.000154
"X3791",16,0,7.3e-05,0.000397,0.000139,0.000237,0.000195,0.000165,0.003123,2.3e-05,0.000146,0.000244,0,9.2e-05
"X3797",16,0,0.000279,0.000748,0.000444,0.000542,0.000495,0.000486,0.007928,2.8e-05,0.000436,0.000555,0,0.000112
"X3821",16,0,0.000257,0.000618,0.000329,0.000428,0.000391,0.000394,0.006255,2.5e-05,0.000339,0.000443,0,9.8e-05
