"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
11190,84573.27216,56642.67707,92271.62788,85184.85835,93056.76279,87611.16031,65537.4672,63050.7355,65761.42004,57987.75933,87525.64152,61191.09996,87948.31492,64818.59754,92399.37143,57547.6905,65753.7735,94059.07781,71899.54419,39407.11565,87184.04427,55912.483,89735.39932,79381.00867,71178.85164,60833.82553,54576.90793,60884.06576,76652.58391,95171.29523,43368.3492,99655.113,92230.35976,89996.04445,59497.146,90095.832,54481.64295,95757.55827,65326.59055,52764.2745,81303.90479,87678.35213,85539.26177,79122.42,70044.90159,91178.0595,61747.34359,57628.33779,96600.78857,46297.84728,58548.81015,68855.75386,107227.3531,85150.17429,62192.26286,65131.2142,73301.76738,40273.605,81604.6829,64015.93213,63349.18815,64987.1625,88400.34005,84864.90696,85138.35413,56760.05873,68654.42678,97782.8385,62236.65383,99602.20769,62445.71778,87988.99881,94424.01682,85805.15327,78036.28956,77721.01832,55328.26262,94403.374
11212,69815.45463,96454.6037,73995.30947,105575.1366,71952.582,65340.832,110602.2281,68122.15667,103826.424,91887.81495,47266.13557,45495.69693,51211.47316,31055.11279,15923.35525,31628.38863,133064.5263,58446.79373,55138.71052,31797.05353,44944.46629,135342.9,24887.38755,47844.27642,39437.74804,39352.97575,57110.65755,88048.75246,53681.87632,32490.13409,26768.3629,42415.64778,116692.4581,453037.114,61107.8423,39875.00688,31205.98884,108275.9298,23267.9484,21713.41716,28119.82271,95398.55568,117029.286,234286.8403,42780.66182,30322.99076,28284.75109,90741.61378,99698.60148,243556.8889,58672.86829,34407.756,580216.7891,105223.6904,26260.60715,304248.058,30889.22701,28171.64623,121044.107,79875.29545,64735.28478,15970.35381,54271.11205,34152.7276,29676.20219,73082.12181,70777.24285,221927.6606,88159.01638,45865.99163,113948.201,86110.66073,56359.58524,93171.90188,40128.112,70445.22224,51822.57276,39566.80692
11225,82363.61535,87988.17963,89637.02116,82920.58094,84814.18167,100527.0647,80605.4065,81676.03042,84990.49263,84323.77626,79037.0988,47743.83324,173901.6363,82746.92858,82760.78482,93408.66939,102815.472,75805.00256,295618.9992,100878.9953,34451.10273,83588.47547,76981.95525,331271.9507,249292.9195,55401.67253,97382.476,36048.51747,66851.97116,79960.73333,178856.6702,45009.30622,50674.34167,23668.78129,116613.5568,149428.755,28092.014,46662.98587,99566.14028,77563.97226,82479.4725,117737.1839,32324.81439,17838.2667,30234.61631,21165.98435,29379.0902,13699.8035,31479.53622,16111.96,40502.83545,32193.136,20604.09333,14481.64429,16539.76385,19143.30339,7313.908,19399.64435,48295.33097,46377.45847,155369.9754,73305.59395,216820.3822,81324.58115,135071.562,167418.1106,97979.91125,122129.4235,491380.5905,107121.0423,26604.98063,160379.4906,62903.98324,96827.66619,55780.07429,264435.0928,98955.16474,119993.17
11230,20288.63807,19528.70214,19743.825,20752.27867,22146.96594,26500.06578,21347.02889,19361.60769,19973.47992,18311.09738,24837.009,20635.80033,12821.14313,14702.47533,28864.34201,33951.57631,16103.34923,18692.76197,12345.55544,13920.98444,8478.120273,13821.309,17760.222,24248.41856,15044.28265,8507.66,30056.54091,23565.77569,5539.086643,13613.96222,14825.35364,31042.76745,21263.37138,22316.87356,25536.72,20414.95975,11555.50315,22118.1705,18837.95789,24910.85562,17890.7865,21956.228,41543.06062,20291.36308,14962.96012,16685.55818,22230.00931,31896.33575,12161.13889,17403.903,30196.17683,20517.51755,13444.46769,19195.22308,10423.36923,31859.61294,18149.46154,41671.38947,29243.07,17867.607,32376.99452,20936.48554,7206.440577,22538.83174,12248.43214,20982.5595,15921.78371,15674.1502,26434.89544,18404.01895,16012.85016,9508.989842,12991.36667,25142.593,21581.16462,33369.343,25675.25489,8618.88
11258,161134.4372,143634.1242,151883.0094,157563.4488,164828.9531,148182.7965,151527.0907,143103.7459,145858.3861,151406.4377,175705.2293,154061.652,99679.73993,168746.8853,123247.3423,125078.0693,130778.5253,108995.8944,62642.28,94759.09775,123753.28,95262.75733,100728.1578,91801.74211,89701.13114,219948.7971,203783.2105,158340.7815,70896.12,198974.7533,96484.72132,138819.7043,101171.3428,142445.6944,100296.0189,65232.67714,139887.7457,77017.46186,74574.30322,93893.04057,91872.82705,266268.2846,227146.2823,162849.297,86920.31404,178375.5464,135116.7671,117479.1,102200.7144,82508.66533,75979.34679,84097.54154,122530.5225,89690.19111,114018.3482,96000.10553,98257.28279,123659.4343,142647.895,246649.8716,184614.9465,133981.3254,114894.4789,263061.6437,107020.4196,118642.9667,121595.3814,106519.2772,145460.6519,96079.91325,95614.05,77110.46383,165305.4166,82173.87593,124840.8396,88882.3716,140516.8658,141976.3312
11259,51611.43533,46835.89826,48900.7104,50604.78894,49202.87357,53260.3304,52136.84594,46158.11585,51013.21947,46090.505,37636.83267,55080.13773,56853.90262,68371.31653,61691.6862,65722.56735,72718.26586,50790.68141,36849.55015,37578.86023,50740.98921,52681.35289,47497.01654,53406.35947,51760.28,59561.54286,46738.30494,40770.789,29640.94747,33304.14545,37721.98626,31805.52107,29165.73214,35888.02325,31250.61,28229.4285,37123.87235,31203.5085,25664.80538,33546.26614,29182.0698,58703.70857,19923.58603,9404.023272,8586.064686,13917.68146,12784.49585,15121.52998,9344.419056,15044.38142,15483.73529,15728.59541,12972.45173,13015.70126,11583.60429,11976.40797,9564.717296,11212.527,44087.53581,70511.72483,68208.80664,55907.7675,50239.45157,87890.31911,46897.41257,48283.34224,73004.2147,47456.18313,58883.71171,44206.26643,55402.24869,41307.05769,72141.47807,37204.332,45255.60623,68712.7462,55243.93756,51760.02857
11282,92307.91483,129786.8767,100947.7623,108140.7135,154170.9686,102524.9991,115273.6318,131176.6628,124473.7142,130355.5965,110383.0527,96335.47733,158927.7429,131731.3431,81715.25716,89125.98184,120834.994,113719.1262,93939.77783,136250.0122,100686.8618,128929.0886,105651.581,98049.85491,123213.5396,131218.528,136363.3887,119253.2431,129336.2002,101845.1632,137943.1021,114373.9461,85374.57544,118106.554,122461.2818,111909.6062,131973.4223,84071.548,136095.4142,136967.8276,98314.19267,106022.6628,102672.9853,84615.24745,109371.8945,109975.9252,129284.505,127354.5904,64546.70643,135617.8085,78726.23909,132380.4734,102866.5641,120620.3299,56098.73145,100080.2236,110904.5843,134509.2315,119413.2222,124767.4997,125310.2014,129962.9568,108338.3295,154483.2766,110374.6786,137732.5118,123711.9345,110852.6436,74665.89217,105635.5566,121783.9652,104230.6126,97216.47498,71208.15793,121531.9682,126499.3107,123743.4996,89672.0925
11298,65944.49505,75411.95183,71566.51375,63124.8046,68129.75,51001.38833,64956.32433,77465.99383,66748.06462,79519.75189,57843.44901,46775.21173,132792.0646,221643.6474,91279.18286,39907.00613,152876.9592,53362.3875,33028.01508,79240.62596,42056.496,15556.72727,70884.97052,41250.80134,75418.8575,57559.65518,114746.3628,97368.74164,56531.5191,158110.0839,88505.24756,128212.7079,72005.64,79196.11782,82749.35957,68419.28562,113636.0045,53025.79521,89723.33543,94827.72911,71591.1708,48504.74,160550.1635,269481.9923,17588.088,266592.0271,209858.2349,165366.8802,110296.9491,126364.0567,163937.4464,114749.5808,209427.8789,223489.5036,124100.4533,107609.5055,151109.2931,168692.137,114263.9848,152428.9209,117335.5545,22090.968,69788.75934,214589.1409,41782.2042,52080.35386,25566.24,61459.72,24827.062,90838.95713,24086.4,23514.1425,31355.21143,56338.97496,115922.763,135833.6056,35075.93308,84625.2425
11331,29771.45094,13595.50121,21998.867,19976.88,27065.86552,20034.82372,16755.04444,17492.35555,17859.87757,14597.19261,26789.57033,6361.322651,3296.4525,15852.80167,9670.3056,15736.95313,5958.659353,5023.557214,1918.326364,5547.845182,3983.6938,7863.636189,18840.97067,22722.40856,6195.2,35069.09,36428.8538,5572.669375,2074.282452,10954.87906,13766.44706,4025.312941,8452.096312,8764.754,8769.629395,5780.6475,4905.351265,7534.98,6615.6,13676.25557,10575.21083,54821.37656,31679.79447,3225.246938,2231.507471,12527.863,7484.721429,5399.770546,3380.86,4857.265913,2306.041824,6981.403421,15029.59822,16311.33075,11486.286,3821.423933,13025.677,20021.4778,10419.30825,44459.04047,36226.53444,7083.787765,7225.155053,11754.64494,8236.256842,5464.035072,3463.061368,6048.164917,15427.77353,7357.47125,21728.06863,10210.955,8428.253333,16635.70636,29116.3145,21871.89083,16545.38944,29790.2338
11334,37219.59723,30237.84695,39324.917,41243.1525,38755.43533,33607.02973,34703.10971,32191.3605,36552.19657,32327.22933,32251.858,31380.66655,29360.40924,34603.07036,26066.02163,29446.4765,42535.35423,26288.65738,9288.426667,19430.41768,27939.49767,26058.42871,17831.98686,14924.13263,14210.48555,30714.676,31734.66557,26834.83438,18500.66345,27441.59743,19042.25671,23252.5545,20620.026,31603.46977,10860.79995,7429.561636,24886.497,26464.21695,7632.544857,20065.93271,19605.49388,31040.7681,15006.80063,26457.341,12463.18,23742.30827,20751.98195,13582.32832,23897.12186,13541.25143,9188.9485,9383.304,25054.35686,17335.74352,20275.56543,27866.31967,12150.91216,19387.57857,10271.02667,26641.58227,42120.31229,30850.6235,35785.32048,48372.15133,23563.25116,21430.08714,39576.4311,22635.04175,30508.98332,18758.922,37666.176,23946.2154,48282.69345,12953.85774,33088.09733,19304.38286,34804.84471,27548.85922
11342,162176.5924,150793.4957,159671.0292,162251.9841,164119.9418,158549.2583,159579.9065,147775.0925,155389.078,158123.7955,88887.29867,92797.22593,59029.74923,120062.124,124991.6866,134920.5,139756.2029,76966.90867,44712.55915,109763.3128,110985.6405,130871.0086,65298.8395,134136.7974,90816.58662,124182.795,136551.1983,122586.9062,47932.8845,183966.0405,110216.6683,159415.0662,108656.3492,110738.3476,83582.66425,92981.326,120192.413,161449.71,75744.84248,152240.1723,121277.6571,375174.6,146576.4942,123603.9533,61701.30336,188053.8214,142809.35,167577.6537,140448.798,79642.26554,91161.51055,130022.5474,302153.9535,73952.44435,122561.2148,214477.2723,97498.74508,228930.0071,203237.958,534637.0556,116824.8804,82139.967,52094.891,137607.5664,80962.81941,125286.1192,140221.5422,64315.49091,95402.34462,111141.7369,189443.3492,54418.933,132980.4945,120209.2208,101509.2925,134026.704,136372.5,78352.2
11378,57959.90685,47219.8765,61188.12972,48113.94316,52479.01822,48975.44615,51794.44175,52561.63967,49107.42812,50382.33868,29743.40292,25340.64088,28120.81542,27924.61846,30193.62963,23272.57663,26544.336,21659.004,20013.38821,22111.75995,30572.51531,25850.89172,19138.13368,20130.617,21366.18727,36986.66033,33386.3595,39970.19789,17140.71956,48898.81659,27896.50342,32032.06437,23970.03715,27248.299,28355.5799,16229.4555,32275.39406,29487.06784,19649.66471,22235.15941,32347.59417,43566.06284,42507.557,35309.02477,27191.483,47048.718,36700.45263,25547.01942,36825.67553,28260.04315,27766.20717,21631.24119,42972.873,29611.47111,34482.2325,29803.71469,27399.55405,34271.74861,55605.05808,63798.11894,31289.36417,25400.70774,30008.06716,34573.68268,22941.68478,22436.13967,23104.76,25421.59095,33351.33669,24672.76609,29504.04773,19761.909,38593.31368,22042.87912,30766.48167,20256.75554,32817.32447,35559.715
11383,2576365.28,3368514.725,2886366.664,2962602.771,3101579.548,3127631.474,3136499.083,3393636.356,3559405.297,3243682.516,540996.2622,643989.7188,1628279.955,960634.8074,717960.7604,611247.2917,1376986.977,1105641.675,1262031.027,1281662.31,1050761.469,356708.7104,775685.1572,1359199.801,1584099.993,410559.9313,7033490.747,6641932.328,7726810.825,7910711.381,8166163.2,3549614.93,7352667.147,1916781.278,6982784.898,5128720.869,7572722.615,5833932.584,7759436.696,9365277.779,4266800.037,2168012.565,11298876.35,18067790.7,14995514.7,19602650.47,13258013,11041044.41,11656439.85,15277738.96,9704949.15,11539333.02,13402183.9,19103763.47,6615391.678,10994885.16,16818296.81,11636528.81,10872852.09,5702719.221,1732941.525,1068471.711,850800.5491,771355.6384,1840991.825,548887.5768,1065487.471,1187739.826,1309534.782,1159041.632,1184658.425,1733476.312,912293.5697,365207.1143,604749.3742,1734281.137,1262240.774,559765.101
11384,105694.8762,58756.71332,98900.179,78665.72056,80205.594,79094.65673,83384.85167,83327.99444,77483.40383,65958.52089,38834.40526,65432.31284,46317.50474,72679.37667,66549.16322,41597.12061,52415.54942,38079.211,19847.772,51355.39933,45632.80974,33944.88189,16976.18926,23991.99133,50885.20873,36030.69657,60942.04163,40988.185,24696.07879,107047.6823,51571.42215,54433.61776,15855.48505,43040.835,37184.32343,9271.989134,47509.38814,23851.21371,12558.93152,33044.373,31340.09688,49488.8193,54237.33962,42530.112,21980.02935,122987.3299,53385.34835,22777.33824,36028.72815,22985.19539,39884.57072,15123.812,41877.73303,25094.50574,21598.95401,18071.25836,31885.46134,29567.82375,96163.2,37441.208,31515.00514,58220.73783,27740.68117,113874.922,22434.44776,13870.79953,61508.007,39031.564,28090.29429,26642.46304,21295.50757,16640.393,31088.0028,16165.21277,25430.07632,8223.622895,35551.10119,46507.32039
11392,16002,19568.6527,20139.70646,16996.602,16168.468,17156.9332,17291.60767,16718.19556,18131.2495,21184.39697,15578.98227,17003.98909,12117.29091,13063.471,20323.39458,16239.75925,16579.35986,15205.89346,10342.41538,11869.97942,10977.31908,10587.9908,10233.5,9882.671812,7586.536364,8236.215,22567.794,21824.25,11548.09827,14683.407,17117.0475,13614.93892,13809.16313,17260.78182,12590.80143,7838.25495,17744.51811,7177.704,11381.59571,12852.696,8336.337231,11585.61075,21451.3346,20014.81231,12289.3475,18473.27413,26564.13317,16145.50742,16774.19571,18951.19747,10745.7078,8630.588909,13920.31091,12386.64364,15544.494,9744.735,12512.925,15824.42876,8668.780125,14828.71226,19781.20555,14578.71107,12603.91636,14541.81655,16271.9105,13715.72327,13312.2825,14055.1269,8042.653636,5849.965714,11787.3469,9824.27,15539.496,10480.70066,13215.51627,9930.561538,11831.12,6822.779091
11395,293784.8534,260317.1045,292360.5126,285865.3219,263680.5179,277691.3357,314991.2372,265365.3892,278645.678,261110.2952,127344.9143,79135.9975,174046.8192,136273.7138,87670.32392,194300.6611,190093.9476,87599.05483,60104.66059,27059.17624,74066.08104,68569.45879,77430.9184,109958.1053,93876.98203,118036.8948,10206.03665,111182.8828,63384.42118,149800.81,46033.36426,144092.5673,145769.6552,120244.0353,115150.1786,65259.15531,55749.16384,92322.85031,33645.84953,6559.898182,119551.3293,181180.2569,344778.3503,59236.3365,154048.089,242627.2358,569036.8444,176044.3248,427126.139,80666.30816,191331.7798,230510.3061,274784.2871,136202.1535,324220.2537,60349.48256,38996.27967,60967.54533,195592.1055,400710.383,189377.6474,112185.6982,201412.9022,339151.9874,105322.7578,8410.553529,297745.6353,100480.8351,357629.8969,264917.6597,168484.5134,91981.7093,335070.5464,143671.7728,303631.7789,299252.9382,275561.28,205840.8029
11397,116100.7855,168912.9141,147176.2638,147046.6394,143687.7465,160622.2546,142281.4991,145509.6848,191361.8385,126533.0695,90015.23706,69880.13861,81158.7319,68955.28535,72376.68188,66702.60572,90776.27843,59366.80125,88371.45022,78604.938,88691.15333,99622.44668,78030.29744,76242.62943,94391.02272,82119.70129,121377.1403,80989.97775,223255.8441,107655.9567,222960.848,211450.6629,260323.7914,131762.762,203102.0843,186114.7803,119501.2615,178322.7378,147002.757,258896.0407,183239.4593,174418.2672,168980.4615,133336.5149,327396.8753,173168.3561,395848.0908,180786.0861,252221.5901,325112.5587,285592.2841,476816.9484,228201.4465,256903.2117,294476.2107,291658.3531,300513.2498,322073.1084,168187.0245,159635.3624,81270.34051,81341.30336,88360.85088,92604.22224,83773.9792,126719.194,126378.2246,73483.12506,110154.6323,108934.0216,81733.008,73199.83035,83918.54285,136651.9426,185370.5974,173498.4613,112719.3821,71901.68156
11399,54852.044,58426.72947,50595.62164,48349.42121,50443.80383,53152.24405,53286.28468,47907.81,44288.99475,48523.46824,63777.777,61789.27731,40821.41505,21270.27813,134381.5163,70551.97875,116818.8564,42858.0414,155351.452,210360.7294,67189.39828,37191.26858,59902.803,137060.6573,67705.29505,75499.19513,41258.05446,74573.26053,21089.79525,17748.032,85109.69874,28139.96984,42745.32189,18828.05737,63959.19822,45791.34404,40816.38,54502.24884,30481.2882,127051.0574,56510.08316,30474.70589,16481.09375,22748.60612,18473.3805,13549.70294,25557.61725,21849.03585,22692.9408,32099.05722,26566.53158,18482.224,26529.49609,18584.919,24501.69047,15885.47538,19874.61316,25969.32569,12356.46175,16861.73514,57761.59817,115660.725,45924.75968,46317.42154,135818.8936,83236.64663,127317.8215,124756.7012,137587.5806,105025.2599,16936.59429,25422.11427,44945.12293,38351.43474,85168.09944,209026.1795,87898.356,66027.403
11401,5805.990667,5333.642,5891.4218,5846.178,5845.100071,6289.414691,5221.354667,5378.495769,6507.960634,6137.196154,2200.375,2778.095833,11421.83335,5334.735,4348.881104,1482.824056,3924.109668,2375.303412,2002.0475,10249.40878,3781.547,7044.863,1519.778333,3470.899737,2078.680667,8502.999929,3319.91375,5671.44,20818.09222,10849.27748,3600.570714,1868.385,4516.000471,3195.1695,5569.631265,4486.618333,4161.5625,8011.705118,1824.811778,3866.045591,2984.4724,5369.551875,2282.376842,11787.86978,5044.662485,9662.152714,4241.515385,1291.896923,2653.702941,1766.650154,5397.451769,4742.491765,13593.86483,5197.557121,3750.951941,6702.790267,1467.479722,3364.497818,4944.33,7579.937273,1965.145,2601.54245,4605.06,6754.009247,2281.788,2393.9738,3358.168375,2821.957143,5255.119556,3818.193286,9883.548889,6758.395071,4668.623,4048.487625,1860.8382,2796.904,3742.5752,5447.598333
11406,96940.68389,88546.56954,159109.9951,140902.3458,83731.69081,77257.36754,103122.5367,83660.07497,77459.00691,88443.16043,107616.5566,86479.00533,88279.83835,193040.3379,162834.9132,81592.65041,19482.369,23759.7888,102442.9065,28150.125,182889.2043,25442.505,141901.6709,168001.6121,148011.5521,82083.0262,125093.1482,38640.21975,112149.3342,84367.2104,75048.90767,107093.4601,91610.59969,160680.0594,3648.811333,76955.43717,183575.153,19625.66776,32244.8085,36578.40513,153119.9364,86897.90895,87016.54183,72468.80648,114915.633,86741.83952,39793.61527,148436.5883,26464.54533,45249.20066,80259.99771,220737.165,66001.44728,101245.7504,49601.73319,32278.395,37179.725,75512.76109,59470.39964,93303.89181,141941.1394,86440.78947,126513.9604,148641.9946,89225.6743,23459.0729,160315.2868,169719.2197,151168.8607,65897.41683,200561.9378,87818.294,129049.8057,16718.55724,88312.56069,104193.6064,81488.59053,32110.31524
11411,101268.94,160095.0312,110521.4166,83356.08438,104273.8076,111305.9379,122018.2834,130400.8965,141487.3336,147496.8548,164022.4021,839929.8824,578144.418,813197.8241,625428.0421,1063143.786,432087.453,911492.8388,747128.8093,340263.0328,635335.0129,317364.67,1322899.67,529726.08,615325.5505,173661.4816,210501.6768,220373.2189,932914.2083,470960.6141,474008.0297,315002.6132,821434.6467,259594.0473,549200.8068,366125.7313,374372.5951,423979.9777,1296203.513,393615.5431,403087.404,218020.8107,146468.5813,326151.8261,438823.7253,434410.8688,198180.229,320847.9589,626610.7217,313656.3623,368986.8154,253187.8125,380130.105,309252.6989,257074.4374,267627.0014,539573.6197,388008.3963,316558.5867,138357.1239,85980.79489,775370.4163,507992.2733,246587.0966,402459.6537,291745.7269,524884.6729,324166.2686,385204.7502,451287.6297,256474.1558,488994.5425,307202.6368,391463.1434,155327.8885,442452.915,240193.5109,335967.1877
